country,year_month,load_sum,load_peak,days_used,load_mean
IE,2018-02-01,2433415.2,4749.06,28,3621.1536458333335
IE,2018-03-01,2632700.5,4675.74,31,3538.5759408602153
IE,2018-04-01,2378566.8,4224.47,30,3303.5649305555557
IE,2018-05-01,2302441.0,3982.01,31,3094.67876344086
IE,2018-06-01,2178008.8,3798.46,30,3025.012152777778
IE,2018-07-01,2244626.0,3740.23,31,3016.9704301075267
IE,2018-08-01,2254067.2,3817.48,31,3029.6602822580644
IE,2018-09-01,2250076.0,3997.01,30,3125.1055555555554
IE,2018-10-01,2449538.5,4556.87,31,3292.3904569892475
IE,2018-11-01,2546441.2,4779.55,30,3536.7239583333335
IE,2018-12-01,2572904.0,4895.36,31,3458.2043010752686
IE,2019-01-01,2654219.8,4872.975,31,3567.4996639784945
IE,2019-02-01,2389729.5,4711.575,28,3556.145089285714
IE,2019-03-01,2578039.2,4581.045,31,3465.1065188172042
IE,2019-04-01,2403108.2,4370.355,30,3337.650347222222
IE,2019-05-01,2345254.2,3954.455,31,3152.2234543010754
IE,2019-06-01,2113212.0,3858.045,29,3036.2241379310344
IE,2019-07-01,2273721.8,3882.575,31,3056.077620967742
IE,2019-08-01,2271293.0,3902.705,31,3052.8131720430106
IE,2019-09-01,2257585.2,4025.07,30,3135.5350694444446
IE,2019-10-01,1932188.5,4539.625,24,3354.4939236111113
IE,2019-11-01,2601024.2,4907.62,30,3612.5336805555557
IE,2019-12-01,2615565.2,4980.39,31,3515.5446908602153
IE,2020-01-01,2700557.2,4891.45,31,3629.78125
IE,2020-02-01,2605512.0,5018.415,29,3743.551724137931
IE,2020-03-01,2542413.5,4705.97,30,3531.129861111111
IE,2020-04-01,2099611.8,3871.22,29,3016.683548850575
IE,2020-05-01,2103166.2,3658.08,30,2921.0642361111113
IE,2020-06-01,1947631.8,4150.495,27,3005.604552469136
IE,2020-07-01,2227969.8,3971.0,30,3094.4024305555554
IE,2020-08-01,2315682.2,4006.945,31,3112.476142473118
IE,2020-09-01,2335027.0,4110.305,30,3243.0930555555556
IE,2020-10-01,1985255.5,4674.825,24,3446.6241319444443
IE,2020-11-01,2149358.0,4912.15,25,3582.2633333333333
IE,2020-12-01,2143007.8,5307.02,24,3720.499565972222
IE,2021-01-01,2789313.2,5131.16,31,3749.0769489247314
IE,2021-02-01,2532180.8,5279.055,28,3768.1261160714284
IE,2021-03-01,2594759.2,4759.02,30,3603.8322916666666
IE,2021-04-01,2482615.5,4239.77,30,3448.077083333333
IE,2021-05-01,2497674.8,4257.595,31,3357.0897177419356
IE,2021-06-01,2272370.8,4096.72,29,3264.9005028735633
IE,2021-07-01,2289725.0,4072.36,29,3289.8347701149423
IE,2021-08-01,2362484.0,4044.715,30,3281.2277777777776
IE,2021-09-01,1475711.4,4249.25,18,3415.998553240741
IE,2021-10-01,2013377.1,4494.545,24,3495.4463975694443
IE,2021-11-01,1639715.5,5145.31,18,3795.6377314814813
IE,2021-12-01,1059469.4,5134.58,12,3678.7131076388887
IE,2022-01-01,1399924.9,5090.33,15,3888.680208333333
IE,2022-02-01,1051721.0,5014.125,11,3983.7916666666665
IE,2022-03-01,712623.75,4902.325,8,3711.58203125
IE,2022-04-01,81647.12,3888.42,1,3401.9632161458335
IE,2023-01-01,1974551.9,5199.385,21,3917.761656746032
IE,2023-02-01,1958701.6,4962.34,21,3886.3127480158732
IE,2023-03-01,2837605.2,5237.21,30,3941.1184027777776
IE,2023-04-01,2028279.8,4671.785,23,3674.4198369565215
IE,2023-05-01,2024024.5,4304.405,24,3513.9314236111113
IE,2023-06-01,1484052.9,4174.08,18,3435.3075810185187
IE,2023-07-01,1716070.4,4217.455,21,3404.9015376984125
IE,2023-08-01,2002097.4,4157.365,24,3475.8634982638887
IE,2023-09-01,2216431.5,4374.75,26,3551.9735576923076
IE,2023-10-01,2125265.0,4703.86,24,3689.6961805555557
IE,2023-11-01,2496917.2,5377.175,26,4001.469951923077
IE,2023-12-01,2875640.2,5420.835,30,3993.944791666667
IE,2024-01-01,3138012.0,5524.465,31,4217.758064516129
IE,2024-02-01,2144147.2,5155.985,22,4060.884943181818
IE,2024-03-01,1395747.8,4964.04,15,3877.077083333333
IE,2024-04-01,1021368.1,4763.0,11,3868.8186553030305
IE,2024-05-01,1192151.6,4202.84,14,3548.0703125
IE,2024-06-01,742142.25,4067.58,9,3435.84375
IE,2024-07-01,1173378.5,4241.78,14,3492.1979166666665
IE,2024-08-01,919924.44,4177.255,11,3484.562263257576
IE,2024-09-01,532257.3,4574.415,6,3696.2313368055557
IE,2024-10-01,1584986.5,4968.49,17,3884.7708333333335
IE,2024-11-01,1699825.1,5570.29,17,4166.238051470588
IE,2024-12-01,2174157.0,5600.055,22,4117.721590909091
IS,2016-01-01,1594571.0,2310.24,31,2143.2405913978496
IS,2016-02-01,1491528.0,2258.99,29,2143.0
IS,2016-03-01,1566230.0,2242.71,31,2105.1478494623657
IS,2016-04-01,1498673.6,2212.17,30,2081.491145833333
IS,2016-05-01,1533856.1,2239.7,31,2061.6345766129034
IS,2016-06-01,1439434.2,2150.39,30,1999.2142361111112
IS,2016-07-01,1494462.0,2131.74,31,2008.6854838709678
IS,2016-08-01,1449430.4,2087.49,31,1948.1591061827958
IS,2016-09-01,1445740.9,2129.76,30,2007.9734375
IS,2016-10-01,1505516.6,2164.14,31,2023.5438508064517
IS,2016-11-01,1514840.5,2319.73,30,2103.945138888889
IS,2016-12-01,1584012.8,2276.87,31,2129.0493951612902
IS,2017-01-01,1592239.8,2270.53,31,2140.1071908602153
IS,2017-02-01,1459381.0,2342.47,28,2171.6979166666665
IS,2017-03-01,1650983.9,2360.47,31,2219.0643481182797
IS,2017-04-01,1536178.1,2264.91,30,2133.5807291666665
IS,2017-05-01,1569812.9,2279.77,31,2109.9635416666665
IS,2017-06-01,1496244.5,2230.41,30,2078.117361111111
IS,2017-07-01,1538068.9,2191.61,31,2067.296875
IS,2017-08-01,1550142.8,2232.1,31,2083.5252016129034
IS,2017-09-01,1514552.9,2233.0,30,2103.5456597222224
IS,2017-10-01,1571309.2,2265.11,31,2111.9747983870966
IS,2017-11-01,1562073.6,2333.93,30,2169.546701388889
IS,2017-12-01,1620875.9,2328.99,31,2178.5966061827958
IS,2018-01-01,1661750.4,2389.88,31,2233.5354502688174
IS,2018-02-01,1502506.6,2381.29,28,2235.8729538690477
IS,2018-03-01,1653749.6,2363.57,31,2222.781754032258
IS,2018-04-01,1569758.0,2330.24,30,2180.2194444444444
IS,2018-05-01,1617476.0,2315.28,31,2174.02688172043
IS,2018-06-01,1539248.1,2273.51,30,2137.8446180555557
IS,2018-07-01,1585369.1,2258.84,31,2130.8724798387098
IS,2018-08-01,1599317.0,2287.83,31,2149.619623655914
IS,2018-09-01,1572271.5,2329.61,30,2183.710416666667
IS,2018-10-01,1696019.8,2434.95,31,2279.5964381720432
IS,2018-11-01,1642804.5,2450.02,30,2281.672916666667
IS,2018-12-01,1696019.8,2434.95,31,2279.5964381720432
IT,2016-01-01,26740306.0,53919.0,31,35941.271505376346
IT,2016-02-01,25776998.0,50454.0,29,37035.916666666664
IT,2016-03-01,26547132.0,50512.0,31,35681.62903225807
IT,2016-04-01,24418780.0,47438.0,30,33914.97222222222
IT,2016-05-01,25449788.0,48822.0,31,34206.70430107527
IT,2016-06-01,25885512.0,52034.0,30,35952.1
IT,2016-07-01,29589460.0,56103.0,31,39770.779569892475
IT,2016-08-01,24551684.0,49872.0,31,32999.57526881721
IT,2016-09-01,26640034.0,49175.0,30,37000.04722222222
IT,2016-10-01,26015384.0,48694.0,31,34966.913978494624
IT,2016-11-01,26197608.0,52521.0,30,36385.566666666666
IT,2016-12-01,26498668.0,53243.0,31,35616.48924731183
IT,2017-01-01,28284380.0,54569.0,31,38016.63978494624
IT,2017-02-01,25254020.0,51349.0,28,37580.38690476191
IT,2017-03-01,26610692.0,48632.0,31,35767.05913978495
IT,2017-04-01,23720252.0,46001.0,30,32944.794444444444
IT,2017-05-01,25651682.0,48168.0,31,34478.06720430108
IT,2017-06-01,27943914.0,55474.0,30,38810.99166666667
IT,2017-07-01,30027160.0,56263.0,31,40359.086021505376
IT,2017-08-01,26911388.0,56584.0,31,36171.220430107525
IT,2017-09-01,26118614.0,52983.0,30,36275.85277777778
IT,2017-10-01,26354728.0,46943.0,31,35423.021505376346
IT,2017-11-01,26627900.0,52692.0,30,36983.194444444445
IT,2017-12-01,26931532.0,54045.0,31,36198.29569892473
IT,2018-01-01,27515396.0,50887.0,31,36983.05913978495
IT,2018-02-01,26308642.0,54771.0,28,39149.76488095238
IT,2018-03-01,27718916.0,53499.0,31,37256.60752688172
IT,2018-04-01,24099684.0,47643.0,30,33471.78333333333
IT,2018-05-01,25984800.0,48032.0,31,34925.8064516129
IT,2018-06-01,27003602.0,51747.0,30,37505.00277777778
IT,2018-07-01,30437264.0,56127.0,31,40910.30107526882
IT,2018-08-01,26481954.0,57572.0,31,35594.02419354839
IT,2018-09-01,26986848.0,50299.0,30,37481.73333333333
IT,2018-10-01,26834036.0,46432.0,31,36067.25268817204
IT,2018-11-01,25281054.0,50322.0,29,36323.35344827586
IT,2018-12-01,3572923.0,40769.0,5,29774.358333333334
IT,2019-01-01,26595720.0,48986.0,31,35746.93548387097
IT,2019-02-01,23703624.0,47404.0,28,35273.25
IT,2019-03-01,24289240.0,44584.0,31,32646.827956989247
IT,2019-04-01,22045512.0,42949.0,30,30618.766666666666
IT,2019-05-01,23133700.0,40947.0,31,31093.682795698925
IT,2019-06-01,25555176.0,52464.0,30,35493.3
IT,2019-07-01,29013880.0,53824.0,31,38997.15053763441
IT,2019-08-01,24540388.0,48074.0,31,32984.39247311828
IT,2019-09-01,24454272.0,45264.0,30,33964.26666666667
IT,2019-10-01,23847532.0,42361.0,31,32053.13440860215
IT,2019-11-01,23589100.0,45717.0,30,32762.63888888889
IT,2019-12-01,23380642.0,48261.0,31,31425.594086021505
IT,2020-01-01,25119460.0,47153.0,31,33762.715053763444
IT,2020-02-01,23346332.0,45511.0,29,33543.58045977011
IT,2020-03-01,21217592.0,43700.0,31,28518.2688172043
IT,2020-04-01,17437278.0,32816.0,30,24218.441666666666
IT,2020-05-01,20086692.0,37276.0,31,26998.24193548387
IT,2020-06-01,21529228.0,44125.0,30,29901.705555555556
IT,2020-07-01,26258728.0,49964.0,31,35293.98924731183
IT,2020-08-01,23735700.0,44304.0,31,31902.822580645163
IT,2020-09-01,23978528.0,44456.0,30,33303.51111111111
IT,2020-10-01,23572912.0,41943.0,31,31684.021505376346
IT,2020-11-01,23063204.0,44451.0,30,32032.227777777778
IT,2020-12-01,23852156.0,47035.0,31,32059.34946236559
IT,2021-01-01,24843480.0,47039.0,31,33391.77419354839
IT,2021-02-01,22540738.0,45596.0,28,33542.76488095238
IT,2021-03-01,23991398.0,42758.0,31,32246.502688172044
IT,2021-04-01,21854650.0,41277.0,30,30353.680555555555
IT,2021-05-01,21925248.0,39674.0,31,29469.41935483871
IT,2021-06-01,24627532.0,49450.0,30,34204.90555555555
IT,2021-07-01,27596244.0,49554.0,31,37091.72580645161
IT,2021-08-01,24288242.0,43836.0,31,32645.486559139787
IT,2021-09-01,24416656.0,44122.0,30,33912.02222222222
IT,2021-10-01,23868244.0,42414.0,31,32080.97311827957
IT,2021-11-01,24158342.0,46949.0,30,33553.25277777778
IT,2021-12-01,25158864.0,48826.0,31,33815.67741935484
IT,2022-01-01,25059560.0,47941.0,31,33682.20430107527
IT,2022-02-01,23130316.0,46503.0,28,34420.11309523809
IT,2022-03-01,24906568.0,46824.0,31,33476.56989247312
IT,2022-04-01,21915420.0,41684.0,30,30438.083333333332
IT,2022-05-01,23321088.0,41636.0,31,31345.548387096773
IT,2022-06-01,25408920.0,49317.0,30,35290.166666666664
IT,2022-07-01,28257848.0,51761.0,31,37980.978494623654
IT,2022-08-01,23532126.0,45869.0,31,31629.201612903227
IT,2022-09-01,23341244.0,43538.0,30,32418.394444444446
IT,2022-10-01,22126152.0,39393.0,31,29739.451612903227
IT,2022-11-01,22523528.0,43843.0,30,31282.67777777778
IT,2022-12-01,22728652.0,45184.0,31,30549.263440860213
IT,2023-01-01,23825186.0,45685.0,31,32023.09946236559
IT,2023-02-01,22632060.0,47480.0,28,33678.66071428572
IT,2023-03-01,23470810.0,43284.0,31,31546.787634408603
IT,2023-04-01,20670178.0,41189.0,30,28708.580555555556
IT,2023-05-01,21593044.0,38552.0,31,29022.90860215054
IT,2023-06-01,22577248.0,45523.0,30,31357.28888888889
IT,2023-07-01,26972660.0,52630.0,31,36253.57526881721
IT,2023-08-01,22845008.0,44001.0,31,30705.655913978495
IT,2023-09-01,23279976.0,42630.0,30,32333.3
IT,2023-10-01,23049248.0,40635.0,31,30980.172043010753
IT,2023-11-01,22608886.0,43705.0,30,31401.230555555554
IT,2023-12-01,22697468.0,44908.0,31,30507.34946236559
IT,2024-01-01,24214688.0,45619.0,31,32546.62365591398
IT,2024-02-01,22798726.0,44980.0,29,32756.790229885057
IT,2024-03-01,22924618.0,42817.0,31,30812.65860215054
IT,2024-04-01,20597080.0,41760.0,30,28607.055555555555
IT,2024-05-01,21662282.0,38771.0,31,29115.970430107525
IT,2024-06-01,22534618.0,45134.0,30,31298.080555555556
IT,2024-07-01,27929252.0,50046.0,31,37539.31720430108
IT,2024-08-01,24788692.0,48928.0,31,33318.13440860215
IT,2024-09-01,22863608.0,45613.0,30,31755.01111111111
IT,2024-10-01,22821498.0,42519.0,31,30674.0564516129
IT,2024-11-01,22602138.0,44134.0,30,31391.858333333334
IT,2024-12-01,23369852.0,45386.0,31,31411.09139784946
LT,2016-01-01,1091264.0,1979.0,31,1466.752688172043
LT,2016-02-01,940024.0,1694.0,29,1350.6091954022988
LT,2016-03-01,978115.0,1681.0,31,1314.6706989247311
LT,2016-04-01,898666.0,1628.0,30,1248.1472222222221
LT,2016-05-01,894579.0,1546.0,31,1202.391129032258
LT,2016-06-01,860449.0,1530.0,30,1195.0680555555555
LT,2016-07-01,874085.0,1576.0,31,1174.845430107527
LT,2016-08-01,919982.0,1583.0,31,1236.534946236559
LT,2016-09-01,898802.0,1582.0,30,1248.3361111111112
LT,2016-10-01,991149.0,1723.0,31,1332.1895161290322
LT,2016-11-01,1023275.0,1812.0,30,1421.2152777777778
LT,2016-12-01,1062302.0,1860.0,31,1427.8252688172042
LT,2017-01-01,1099092.0,1896.0,31,1477.274193548387
LT,2017-02-01,972941.0,1872.0,28,1447.828869047619
LT,2017-03-01,1003630.0,1769.0,31,1348.965053763441
LT,2017-04-01,921389.0,1655.0,30,1279.7069444444444
LT,2017-05-01,927456.0,1586.0,31,1246.5806451612902
LT,2017-06-01,881654.0,1569.0,30,1224.5194444444444
LT,2017-07-01,889123.0,1541.0,31,1195.0577956989248
LT,2017-08-01,947034.0,1617.0,31,1272.8951612903227
LT,2017-09-01,942162.0,1639.0,30,1308.5583333333334
LT,2017-10-01,1027837.0,1764.0,31,1381.5013440860216
LT,2017-11-01,1037130.0,1850.0,30,1440.4583333333333
LT,2017-12-01,1076469.0,1885.0,31,1446.866935483871
LT,2018-01-01,1124024.0,1999.0,31,1510.784946236559
LT,2018-02-01,1031822.0,1971.0,28,1535.4494047619048
LT,2018-03-01,1103908.0,1958.0,31,1483.747311827957
LT,2018-04-01,915837.0,1699.0,30,1271.9958333333334
LT,2018-05-01,951770.0,1670.0,31,1279.260752688172
LT,2018-06-01,917705.0,1658.0,30,1274.5902777777778
LT,2018-07-01,954441.0,1677.0,31,1282.850806451613
LT,2018-08-01,966087.0,1713.0,31,1298.5040322580646
LT,2018-09-01,930785.0,1614.0,30,1292.7569444444443
LT,2018-10-01,1032917.0,1828.0,31,1388.3293010752689
LT,2018-11-01,1062302.0,1939.0,30,1475.4194444444445
LT,2018-12-01,1115545.0,1948.0,31,1499.388440860215
LT,2019-01-01,1173514.9,2029.43,31,1577.304939516129
LT,2019-02-01,996772.2,1890.1,28,1483.2919456845239
LT,2019-03-01,1057329.6,1788.83,31,1421.1419690860216
LT,2019-04-01,968352.7,1730.97,30,1344.9342881944444
LT,2019-05-01,986224.06,1654.9,31,1325.5699764784947
LT,2019-06-01,959703.7,1753.03,30,1332.9217881944444
LT,2019-07-01,950274.8,1693.56,31,1277.2510920698924
LT,2019-08-01,960690.94,1664.38,31,1291.2512600806451
LT,2019-09-01,950643.5,1699.42,30,1320.3381944444445
LT,2019-10-01,1030450.25,1777.09,31,1385.0137768817203
LT,2019-11-01,1052149.8,1922.56,30,1461.3190972222221
LT,2019-12-01,1088079.4,1918.14,31,1462.4722782258063
LT,2020-01-01,1104555.2,1852.08,31,1484.6172715053763
LT,2020-02-01,1024902.56,1826.05,29,1472.5611530172414
LT,2020-03-01,1019752.25,1787.01,31,1370.634744623656
LT,2020-04-01,874388.44,1623.74,30,1214.4283854166667
LT,2020-05-01,899856.9,1560.97,31,1209.4850470430108
LT,2020-06-01,908340.3,1643.46,30,1261.583767361111
LT,2020-07-01,925564.6,1621.99,31,1244.0384744623657
LT,2020-08-01,956873.4,1656.37,31,1286.120127688172
LT,2020-09-01,948805.4,1651.2,30,1317.7852430555556
LT,2020-10-01,1018392.2,1766.66,31,1368.8067036290322
LT,2020-11-01,1048437.9,1861.51,30,1456.1637152777778
LT,2020-12-01,1112538.0,1935.49,31,1495.3467741935483
LT,2021-01-01,1140918.2,2075.08,31,1533.4922715053763
LT,2021-02-01,1067907.4,2095.51,28,1589.1478794642858
LT,2021-03-01,1057590.9,1793.07,31,1421.4931115591398
LT,2021-04-01,931249.75,1682.02,30,1293.4024305555556
LT,2021-05-01,946299.2,1697.61,31,1271.9075100806451
LT,2021-06-01,941611.25,1713.25,30,1307.7934027777778
LT,2021-07-01,992405.1,1756.21,31,1333.8778561827958
LT,2021-08-01,960996.75,1656.19,31,1291.6622983870968
LT,2021-09-01,985022.9,1805.46,30,1368.0873263888889
LT,2021-10-01,1040398.9,1827.34,31,1398.3855846774193
LT,2021-11-01,1074888.9,1974.9,30,1492.9012152777777
LT,2021-12-01,1234888.2,2220.41,31,1659.7960349462367
LT,2022-01-01,1186925.1,2232.62,31,1595.3294690860216
LT,2022-02-01,1015671.75,2006.87,27,1567.3946759259259
LT,2022-03-01,1135654.4,1979.84,31,1526.4171706989248
LT,2022-04-01,969349.56,1844.22,29,1392.7436242816093
LT,2022-05-01,931365.0,1694.15,31,1251.8346774193549
LT,2022-06-01,906354.25,1715.17,30,1258.8253472222223
LT,2022-07-01,977569.0,1797.03,31,1313.9368279569892
LT,2022-08-01,1008678.9,1751.99,31,1355.7511760752689
LT,2022-09-01,896184.56,1603.51,30,1244.70078125
LT,2022-10-01,940871.1,1695.23,31,1264.6117271505377
LT,2022-11-01,1007701.6,1917.04,30,1399.5855902777778
LT,2022-12-01,1122938.6,2030.61,31,1509.3261088709678
LT,2023-01-01,1088088.2,1944.62,31,1462.4842069892472
LT,2023-02-01,969070.4,1911.52,28,1442.0690104166667
LT,2023-03-01,1029590.56,1783.5,31,1383.8582829301076
LT,2023-04-01,902371.8,1884.27,30,1253.2941840277779
LT,2023-05-01,898715.44,1609.82,31,1207.9508568548388
LT,2023-06-01,877458.56,1566.7,30,1218.6924479166667
LT,2023-07-01,885129.44,1582.44,31,1189.6901041666667
LT,2023-08-01,943069.4,1687.36,31,1267.5663642473119
LT,2023-09-01,898517.8,1563.54,30,1247.94140625
LT,2023-10-01,1016688.75,1822.83,31,1366.5171370967741
LT,2023-11-01,1073080.4,2032.9,30,1490.3894097222221
LT,2023-12-01,1135544.1,2097.53,31,1526.2689852150538
LT,2024-01-01,1220540.0,2280.3,31,1640.510752688172
LT,2024-02-01,1028393.0,1967.03,29,1477.5761494252874
LT,2024-03-01,1015144.44,1888.87,31,1364.4414482526881
LT,2024-04-01,953078.6,1882.37,30,1323.7203125
LT,2024-05-01,898625.44,1631.96,31,1207.8298891129032
LT,2024-06-01,912981.56,1767.26,30,1268.0299479166667
LT,2024-07-01,978733.5,1777.09,31,1315.5020161290322
LT,2024-08-01,959115.25,1892.83,31,1289.1334005376343
LT,2024-09-01,932238.94,1763.83,30,1294.7763020833333
LT,2024-10-01,1021930.06,1929.75,31,1373.5619119623657
LT,2024-11-01,1087977.4,2086.725,30,1511.0796875
LT,2024-12-01,1147818.9,2206.095,31,1542.767305107527
LU,2016-01-01,574627.3,1024.55,31,772.3485383064516
LU,2016-02-01,554512.75,996.28,29,796.7137212643678
LU,2016-03-01,575389.06,1020.53,31,773.3723958333334
LU,2016-04-01,542730.94,967.59,30,753.79296875
LU,2016-05-01,535705.4,950.3,31,720.0341061827957
LU,2016-06-01,536571.44,963.12,30,745.2381076388889
LU,2016-07-01,535720.0,940.99,31,720.0537634408602
LU,2016-08-01,468952.03,921.52,31,630.3118699596774
LU,2016-09-01,522919.44,920.93,30,726.2769965277778
LU,2016-10-01,550056.56,977.35,31,739.3233366935484
LU,2016-11-01,561718.75,1011.02,30,780.1649305555555
LU,2016-12-01,537405.2,1010.59,31,722.3188004032259
LU,2017-01-01,528690.44,926.82,31,710.6054267473119
LU,2017-02-01,454880.97,878.31,28,676.9062034970239
LU,2017-03-01,488668.97,859.55,31,656.8131300403226
LU,2017-04-01,520587.56,942.34,30,723.03828125
LU,2017-05-01,524593.3,973.3,31,705.0985383064516
LU,2017-06-01,529233.2,963.05,30,735.04609375
LU,2017-07-01,550792.9,964.06,31,740.313004032258
LU,2017-08-01,479965.9,913.15,31,645.115465389785
LU,2017-09-01,530836.6,944.12,30,737.2730902777778
LU,2017-10-01,563460.0,958.33,31,757.3387096774194
LU,2017-11-01,569492.75,1012.1,30,790.9621527777778
LU,2017-12-01,546271.8,1031.04,31,734.2363071236559
LU,2018-01-01,594225.0,1015.4,31,798.6895161290323
LU,2018-02-01,561069.5,1030.7,28,834.9248511904761
LU,2018-03-01,601575.6,1025.5,31,808.5693884408602
LU,2018-04-01,531413.8,945.6,30,738.0747395833333
LU,2018-05-01,537210.8,942.2,31,722.0575436827957
LU,2018-06-01,533664.75,964.3,30,741.2010416666667
LU,2018-07-01,518191.06,893.2941,31,696.4933635752689
LU,2018-08-01,472269.53,818.0,31,634.7708753360215
LU,2018-09-01,477196.94,861.41174,30,662.7735243055556
LU,2018-10-01,520193.4,888.58826,31,699.1846858198925
LU,2018-11-01,511757.66,904.1177,30,710.7745225694445
LU,2018-12-01,508486.0,930.0,30,706.2305555555556
LU,2019-01-01,472094.78,824.45,31,634.5359963037635
LU,2019-02-01,421999.72,791.74,28,627.9757719494048
LU,2019-03-01,451821.56,783.71,31,607.2870463709677
LU,2019-04-01,414190.4,755.3125,30,575.264453125
LU,2019-05-01,419510.56,732.31,31,563.8582829301075
LU,2019-06-01,409730.38,778.3,30,569.0699652777778
LU,2019-07-01,426236.06,750.6725,31,572.897933467742
LU,2019-08-01,393029.66,707.495,31,528.2656670026881
LU,2019-09-01,408182.9,741.245,30,566.920703125
LU,2019-10-01,441787.06,748.655,31,593.799815188172
LU,2019-11-01,446580.38,790.89,30,620.2505208333333
LU,2019-12-01,449961.12,818.925,31,604.7864583333334
LU,2020-01-01,465185.66,814.315,31,625.2495379704301
LU,2020-02-01,440125.38,810.5575,29,632.3640445402299
LU,2020-03-01,423101.44,787.3975,31,568.6847278225806
LU,2020-04-01,350161.6,629.81,30,486.335546875
LU,2020-05-01,378392.16,664.6275,31,508.59160786290323
LU,2020-06-01,385790.78,694.6075,30,535.8205295138889
LU,2020-07-01,402153.3,688.7425,31,540.5286458333334
LU,2020-08-01,390624.3,676.45,31,525.0326780913979
LU,2020-09-01,399978.66,719.9475,30,555.5259114583333
LU,2020-10-01,437040.62,742.5175,31,587.4201948924731
LU,2020-11-01,430411.7,763.2125,30,597.7940104166667
LU,2020-12-01,438123.47,783.675,31,588.8756300403226
LU,2021-01-01,462693.56,804.9425,31,621.8999495967741
LU,2021-02-01,418500.62,795.4325,28,622.768787202381
LU,2021-03-01,454558.9,759.405,31,610.9662718413979
LU,2021-04-01,422519.94,764.3875,30,586.8332465277778
LU,2021-05-01,418472.62,734.39,31,562.4632056451613
LU,2021-06-01,414209.03,752.19,30,575.2903211805556
LU,2021-07-01,415825.03,724.785,31,558.9046118951613
LU,2021-08-01,389773.6,667.21,31,523.8892389112904
LU,2021-09-01,406137.78,723.525,30,564.0802517361111
LU,2021-10-01,438574.34,751.405,31,589.4816448252689
LU,2021-11-01,448313.97,796.205,30,622.6582899305556
LU,2021-12-01,451326.28,808.5675,31,606.621345766129
LU,2022-01-01,471522.06,823.0825,31,633.7662130376344
LU,2022-02-01,424267.16,807.1225,28,631.3499348958334
LU,2022-03-01,454788.66,773.1075,31,611.2750756048387
LU,2022-04-01,409745.66,767.755,30,569.0911892361111
LU,2022-05-01,412016.9,729.285,31,553.7861643145161
LU,2022-06-01,402711.12,719.27,30,559.3210069444444
LU,2022-07-01,408967.5,713.05,31,549.6875
LU,2022-08-01,386201.06,676.8325,31,519.0874495967741
LU,2022-09-01,390557.44,691.4525,30,542.4408854166667
LU,2022-10-01,411472.12,716.9625,31,553.0539314516129
LU,2022-11-01,402256.75,719.9,30,558.6899305555555
LU,2022-12-01,424425.53,775.5225,31,570.4644237231183
LU,2023-01-01,433073.28,774.9075,31,582.0877436155914
LU,2023-02-01,393583.47,756.38,28,585.689685639881
LU,2023-03-01,425950.44,753.9525,31,572.5140288978495
LU,2023-04-01,380961.25,697.0025,30,529.1128472222222
LU,2023-05-01,368259.44,660.6225,31,494.9723622311828
LU,2023-06-01,369648.16,692.63,30,513.4002170138889
LU,2023-07-01,375525.94,667.6275,31,504.7391633064516
LU,2023-08-01,354472.97,643.04,31,476.4421622983871
LU,2023-09-01,367210.5,666.7775,30,510.01458333333335
LU,2023-10-01,396702.56,724.0475,31,533.2023689516129
LU,2023-11-01,415342.38,773.97,30,576.8644097222223
LU,2023-12-01,416175.66,801.685,31,559.3758820564516
LU,2024-01-01,450431.47,790.1675,31,605.4186407930108
LU,2024-02-01,406546.28,765.49,29,584.1182201867816
LU,2024-03-01,416891.4,730.225,31,560.3379116263441
LU,2024-04-01,392893.56,729.89,30,545.6855034722222
LU,2024-05-01,384206.28,696.7725,31,516.4062920026881
LU,2024-06-01,374159.1,693.37,30,519.6654079861111
LU,2024-07-01,402960.16,701.8,31,541.6131132392474
LU,2024-08-01,373514.44,681.5375,31,502.03553427419354
LU,2024-09-01,392910.47,723.19,30,545.708984375
LU,2024-10-01,429410.1,746.0925,31,577.1641045026881
LU,2024-11-01,431985.53,801.7675,30,599.9799045138889
LU,2024-12-01,439654.97,801.48,31,590.934097782258
LV,2016-01-01,722547.0,1300.0,31,971.1653225806451
LV,2016-02-01,618834.0,1135.0,29,889.1293103448276
LV,2016-03-01,639271.0,1160.0,31,859.2352150537635
LV,2016-04-01,574863.0,1051.0,30,798.4208333333333
LV,2016-05-01,556144.0,1000.0,31,747.505376344086
LV,2016-06-01,525272.0,998.0,30,729.5444444444445
LV,2016-07-01,540403.0,997.0,31,726.3481182795699
LV,2016-08-01,557365.0,979.0,31,749.1465053763441
LV,2016-09-01,549502.0,1008.0,30,763.1972222222222
LV,2016-10-01,614442.0,1117.0,31,825.8629032258065
LV,2016-11-01,645330.0,1157.0,30,896.2916666666666
LV,2016-12-01,663357.0,1194.0,31,891.608870967742
LV,2017-01-01,693263.0,1236.0,31,931.8051075268817
LV,2017-02-01,620038.0,1215.0,28,922.6755952380952
LV,2017-03-01,643555.0,1143.0,31,864.9932795698925
LV,2017-04-01,575191.0,1058.0,30,798.8763888888889
LV,2017-05-01,566758.0,1012.0,31,761.7715053763441
LV,2017-06-01,524515.0,967.0,30,728.4930555555555
LV,2017-07-01,536157.0,985.0,31,720.641129032258
LV,2017-08-01,567107.0,991.0,31,762.2405913978495
LV,2017-09-01,565410.0,1057.0,30,785.2916666666666
