country,time_period,year,month,renewable_generation_gwh,total_generation_gwh,renewable_share
FR,2023-09,2023,9,8092.233,37441.79,0.21612836886270662
FR,2023-10,2023,10,9926.633,40556.68,0.24475950694188972
FR,2023-11,2023,11,14173.878,46043.359,0.3078376188844085
FR,2023-12,2023,12,15034.014,51269.254,0.2932364492762075
FR,2024-01,2024,1,14160.338,55349.522,0.2558348742379383
FR,2024-02,2024,2,13360.601,47946.533,0.27865624820046947
FR,2024-03,2024,3,14111.11,47766.842,0.29541643133954726
FR,2024-04,2024,4,13254.066,41563.193,0.318889503989744
FR,2024-05,2024,5,13121.084,42343.934,0.30986927194813785
FR,2024-06,2024,6,12037.764,39825.833,0.30226019377924873
FR,2024-07,2024,7,11412.196,41678.916,0.2738122075919633
FR,2024-08,2024,8,9760.218,40035.068,0.2437917178010039
FR,2024-09,2024,9,10562.737,39800.545,0.2653917678765454
FR,2024-10,2024,10,11584.993,43328.488,0.26737588904556286
FR,2024-11,2024,11,10671.85,47888.552,0.2228476233735361
FR,2024-12,2024,12,13208.384,53964.469,0.2447607517457459
GR,2015-01,2015,1,,4187.0,
GR,2015-02,2015,2,,3818.0,
GR,2015-03,2015,3,,3753.0,
GR,2015-04,2015,4,,3330.0,
GR,2015-05,2015,5,,3303.0,
GR,2015-06,2015,6,,3458.0,
GR,2015-07,2015,7,,5028.0,
GR,2015-08,2015,8,,4642.0,
GR,2015-09,2015,9,,3880.0,
GR,2015-10,2015,10,,3595.0,
GR,2015-11,2015,11,,3638.0,
GR,2015-12,2015,12,,4259.0,
GR,2016-01,2016,1,,4373.0,
GR,2016-02,2016,2,,3341.0,
GR,2016-03,2016,3,,3469.0,
GR,2016-04,2016,4,,3125.0,
GR,2016-05,2016,5,,3258.0,
GR,2016-06,2016,6,,4156.0,
GR,2016-07,2016,7,,4862.0,
GR,2016-08,2016,8,,4508.0,
GR,2016-09,2016,9,,3819.0,
GR,2016-10,2016,10,,4000.0,
GR,2016-11,2016,11,,4009.0,
GR,2016-12,2016,12,,5142.0,
GR,2017-01,2017,1,1492.635,5612.575,0.26594477579364195
GR,2017-02,2017,2,1080.245,4220.685,0.2559406826143149
GR,2017-03,2017,3,1244.129,3657.939,0.34011748145608767
GR,2017-04,2017,4,1003.205,3228.735,0.31071147059142357
GR,2017-05,2017,5,1219.831,3648.801,0.33431009254820965
GR,2017-06,2017,6,1056.142,4156.322,0.2541049514450517
GR,2017-07,2017,7,1510.489,5041.459,0.2996134650703299
GR,2017-08,2017,8,1654.883,5166.163,0.3203311626055934
GR,2017-09,2017,9,1064.132,3973.212,0.2678266349744237
GR,2017-10,2017,10,1119.048,4047.638,0.27646938782568997
GR,2017-11,2017,11,983.99,4266.91,0.2306095043017078
GR,2017-12,2017,12,1407.494,4459.174,0.31564007145718015
GR,2018-01,2018,1,1181.403,4364.203,0.2707030355829002
GR,2018-02,2018,2,1238.248,3965.428,0.31226087070550773
GR,2018-03,2018,3,2241.939,4142.329,0.5412266867262354
GR,2018-04,2018,4,1590.303,3302.723,0.4815126790832898
GR,2018-05,2018,5,1336.227,3763.507,0.35504836313576676
GR,2018-06,2018,6,1307.537,4203.647,0.311048239778459
GR,2018-07,2018,7,1329.139,4726.46,0.2812123661260224
GR,2018-08,2018,8,1726.92,4922.22,0.35084169338225435
GR,2018-09,2018,9,1436.348,4379.368,0.3279806583963713
GR,2018-10,2018,10,1255.726,4072.816,0.30831886341047576
GR,2018-11,2018,11,1298.045,4131.175,0.31420721707504523
GR,2018-12,2018,12,1168.593,4735.073,0.24679513916680904
GR,2019-01,2019,1,1454.352,5279.582,0.2754672623703922
GR,2019-02,2019,2,1365.401,3912.081,0.34902165880512187
GR,2019-03,2019,3,1401.628,3586.778,0.39077634579000986
GR,2019-04,2019,4,1176.624,3341.144,0.3521620139688682
GR,2019-05,2019,5,1223.594,3277.474,0.3733344642856053
GR,2019-06,2019,6,1422.455,4100.861,0.3468674017480719
GR,2019-07,2019,7,1490.967,4616.283,0.3229799819465141
GR,2019-08,2019,8,1863.21,4912.981,0.37924225638161435
GR,2019-09,2019,9,1378.917,3973.396,0.34703739571892656
GR,2019-10,2019,10,1158.67,3690.766,0.31393754033715493
GR,2019-11,2019,11,1158.586,3311.091,0.3499106487861554
GR,2019-12,2019,12,1439.467,3790.69,0.37973746204516856
GR,2020-01,2020,1,1442.4,4496.34,0.3207942459867359
GR,2020-02,2020,2,1370.696,3646.455,0.3758982354094593
GR,2020-03,2020,3,1509.733,3394.019,0.44482161119310176
GR,2020-04,2020,4,1536.783,3175.323,0.4839769056565269
GR,2020-05,2020,5,1406.163,3116.476,0.45120289711841194
GR,2020-06,2020,6,1474.804,3358.627,0.43910919551352384
GR,2020-07,2020,7,1835.008,4522.277,0.40577080970493407
GR,2020-08,2020,8,1585.979,4213.868,0.3763713054134586
GR,2020-09,2020,9,1838.775,4171.14,0.4408327219896719
GR,2020-10,2020,10,1313.174,3419.991,0.38397001629536454
GR,2020-11,2020,11,1533.616,3902.666,0.3929662441008275
GR,2020-12,2020,12,1460.101,4420.853,0.33027585400374093
GR,2021-01,2021,1,2324.838,4939.066,0.4707039752050287
GR,2021-02,2021,2,2177.189,3908.699,0.5570111691895436
GR,2021-03,2021,3,1646.932,3998.58,0.41187921712207837
GR,2021-04,2021,4,1528.428,3871.921,0.39474669033794857
GR,2021-05,2021,5,1660.844,3596.372,0.46181095837694214
GR,2021-06,2021,6,1358.763,4013.43,0.3385540547611395
GR,2021-07,2021,7,2004.61,5406.125,0.37080348678582165
GR,2021-08,2021,8,1848.758,5312.653,0.34799148372762156
GR,2021-09,2021,9,1655.365,4415.143,0.37492896606066894
GR,2021-10,2021,10,1813.74,4433.59,0.409090601521566
GR,2021-11,2021,11,1540.656,3864.666,0.39865178517367345
GR,2021-12,2021,12,2441.046,5030.154,0.48528255794951797
GR,2022-01,2022,1,2131.527,4447.209,0.47929544125315454
GR,2022-02,2022,2,1540.541,3635.232,0.42378065554000405
GR,2022-03,2022,3,1935.895,4901.242,0.39498049678020386
GR,2022-04,2022,4,1818.149,3010.709,0.6038939665042353
GR,2022-05,2022,5,1752.401,3397.138,0.5158462800157074
GR,2022-06,2022,6,2015.185,4391.595,0.45887314290138315
GR,2022-07,2022,7,2478.423,5814.344,0.42626012495992666
GR,2022-08,2022,8,2034.035,5331.475,0.38151449645735935
GR,2022-09,2022,9,1791.549,3719.038,0.48172376835084774
GR,2022-10,2022,10,2065.113,3364.913,0.6137195820516013
GR,2022-11,2022,11,1771.134,3460.015,0.5118862201464445
GR,2022-12,2022,12,1566.805,3943.336,0.397329824290905
GR,2023-01,2023,1,1827.603,3316.556,0.551054467345041
GR,2023-02,2023,2,1903.978,3621.205,0.5257857536372561
GR,2023-03,2023,3,1973.819,3534.112,0.558504937025199
GR,2023-04,2023,4,1746.37,3312.521,0.5272026954697041
GR,2023-05,2023,5,1916.47,3225.441,0.5941730138607403
GR,2023-06,2023,6,1876.291,3756.445,0.499485817042443
GR,2023-07,2023,7,2248.674,5104.904,0.4404929064287986
GR,2023-08,2023,8,2593.389,4946.127,0.5243272160217479
GR,2023-09,2023,9,2267.378,4242.898,0.5343937092053592
GR,2023-10,2023,10,2026.552,3940.052,0.5143465111627968
GR,2023-11,2023,11,2061.858,3562.238,0.5788097257959745
GR,2023-12,2023,12,2125.731,3979.621,0.5341541317627986
GR,2024-01,2024,1,2504.714,4484.377,0.5585422456675698
GR,2024-02,2024,2,2014.166,3697.815,0.5446908512188955
GR,2024-03,2024,3,1943.816,3731.895,0.5208656728016196
GR,2024-04,2024,4,2246.787,3725.217,0.6031291599925588
GR,2024-05,2024,5,2018.374,3836.113,0.5261508198533256
GR,2024-06,2024,6,2423.452,4810.061,0.5038297851108334
GR,2024-07,2024,7,2812.427,5824.527,0.4828592948405939
GR,2024-08,2024,8,2363.299,5062.099,0.46686147386686827
GR,2024-09,2024,9,1769.305,3783.603,0.4676243781390384
GR,2024-10,2024,10,2144.679,3752.989,0.5714589091521451
GR,2024-11,2024,11,1881.573,4478.843,0.42010246842767207
GR,2024-12,2024,12,1923.762,4596.462,0.41853103539200365
HR,2015-01,2015,1,,1159.0,
HR,2015-02,2015,2,,1179.0,
HR,2015-03,2015,3,,1230.0,
HR,2015-04,2015,4,,1055.0,
HR,2015-05,2015,5,,886.0,
HR,2015-06,2015,6,,502.0,
HR,2015-07,2015,7,,741.0,
HR,2015-08,2015,8,,653.0,
HR,2015-09,2015,9,,647.0,
HR,2015-10,2015,10,,992.0,
HR,2015-11,2015,11,,888.0,
HR,2015-12,2015,12,,835.0,
HR,2016-01,2016,1,,1080.0,
HR,2016-02,2016,2,,1230.0,
HR,2016-03,2016,3,,1323.0,
HR,2016-04,2016,4,,946.0,
HR,2016-05,2016,5,,894.0,
HR,2016-06,2016,6,,926.0,
HR,2016-07,2016,7,,836.0,
HR,2016-08,2016,8,,872.0,
HR,2016-09,2016,9,,770.0,
HR,2016-10,2016,10,,1058.0,
HR,2016-11,2016,11,,1284.0,
HR,2016-12,2016,12,,1131.0,
HR,2017-01,2017,1,667.804,1216.105,0.5491335040970968
HR,2017-02,2017,2,623.447,1132.637,0.550438490001651
HR,2017-03,2017,3,712.701,1070.309,0.6658834037647072
HR,2017-04,2017,4,512.222,832.051,0.6156137063713641
HR,2017-05,2017,5,442.864,728.484,0.6079255000796173
HR,2017-06,2017,6,381.476,557.175,0.6846610131466775
HR,2017-07,2017,7,486.905,794.916,0.6125238389968247
HR,2017-08,2017,8,581.286,899.269,0.6463983524395925
HR,2017-09,2017,9,635.692,905.377,0.7021296100961257
HR,2017-10,2017,10,455.298,867.85,0.5246275277985827
HR,2017-11,2017,11,608.032,1107.416,0.5490547364314766
HR,2017-12,2017,12,1036.501,1433.202,0.723206498455905
HR,2018-01,2018,1,1015.438,1435.052,0.7075966585182977
HR,2018-02,2018,2,960.613,1353.12,0.7099244708525483
HR,2018-03,2018,3,1286.469,1557.739,0.825856578027513
HR,2018-04,2018,4,1088.288,1185.486,0.9180099975874872
HR,2018-05,2018,5,846.514,923.639,0.9164987619621952
HR,2018-06,2018,6,666.627,924.124,0.7213609861880007
HR,2018-07,2018,7,633.646,934.486,0.6780690133399537
HR,2018-08,2018,8,632.451,1000.687,0.6320168044553391
HR,2018-09,2018,9,495.134,782.679,0.6326143923626417
HR,2018-10,2018,10,552.158,875.847,0.6304274605039465
HR,2018-11,2018,11,737.516,1087.123,0.6784108145996358
HR,2018-12,2018,12,789.606,1196.558,0.6598978068760561
HR,2019-01,2019,1,688.33,1200.594,0.5733245376871782
HR,2019-02,2019,2,757.757,1093.142,0.6931917353829602
HR,2019-03,2019,3,559.119,844.015,0.6624514967151058
HR,2019-04,2019,4,605.1,836.34,0.72350957744458
HR,2019-05,2019,5,854.046,1066.014,0.8011583337554667
HR,2019-06,2019,6,696.44,901.879,0.7722100193041417
HR,2019-07,2019,7,510.881,822.734,0.6209552540675357
HR,2019-08,2019,8,465.363,852.188,0.5460802076537102
HR,2019-09,2019,9,400.554,742.062,0.5397850853432732
HR,2019-10,2019,10,410.001,928.886,0.44139000910768383
HR,2019-11,2019,11,1087.245,1483.63,0.7328275917850137
HR,2019-12,2019,12,1186.345,1498.36,0.7917623268106464
HR,2020-01,2020,1,767.184,1162.035,0.6602073087299435
HR,2020-02,2020,2,605.054,1052.334,0.574963842278212
HR,2020-03,2020,3,803.53,1097.747,0.7319810484565205
HR,2020-04,2020,4,552.931,661.481,0.8358985367682519
HR,2020-05,2020,5,609.338,852.582,0.7146972373331831
HR,2020-06,2020,6,568.042,919.748,0.6176061268956279
HR,2020-07,2020,7,530.788,954.993,0.5558030268284688
HR,2020-08,2020,8,518.143,930.864,0.5566258873476684
HR,2020-09,2020,9,579.894,974.476,0.5950828958332478
HR,2020-10,2020,10,928.683,1353.725,0.686020425123271
HR,2020-11,2020,11,753.193,1216.614,0.619089538670441
HR,2020-12,2020,12,1243.355,1724.565,0.7209673163957288
HR,2021-01,2021,1,1343.079,1785.782,0.7520957205302775
HR,2021-02,2021,2,1176.96,1541.263,0.7636334616480122
HR,2021-03,2021,3,999.057,1401.027,0.7130890411105567
HR,2021-04,2021,4,863.439,1082.79,0.7974205524616962
HR,2021-05,2021,5,912.848,1034.655,0.8822728349063214
HR,2021-06,2021,6,601.626,880.454,0.6833133815054506
HR,2021-07,2021,7,569.186,977.037,0.5825634034330327
HR,2021-08,2021,8,594.981,999.911,0.595033958022264
HR,2021-09,2021,9,465.898,845.78,0.5508501028636289
HR,2021-10,2021,10,631.723,1118.544,0.5647725972335463
HR,2021-11,2021,11,865.82,1353.962,0.6394714179570771
HR,2021-12,2021,12,1320.716,1663.828,0.7937815687679255
HR,2022-01,2022,1,1085.664,1511.922,0.7180687892629382
HR,2022-02,2022,2,737.876,1184.642,0.6228683433476104
HR,2022-03,2022,3,812.148,1188.805,0.6831633447032944
HR,2022-04,2022,4,755.807,1022.221,0.7393772970815509
HR,2022-05,2022,5,564.312,914.242,0.6172457620629986
HR,2022-06,2022,6,601.996,1003.39,0.5999621283847756
HR,2022-07,2022,7,614.847,1119.156,0.549384536204068
HR,2022-08,2022,8,549.708,1046.981,0.5250410465901483
HR,2022-09,2022,9,540.006,936.709,0.5764928061970153
HR,2022-10,2022,10,553.57,1052.109,0.5261527085121409
HR,2022-11,2022,11,877.879,1272.496,0.6898874338308332
HR,2022-12,2022,12,1220.069,1536.789,0.7939079470246078
HR,2023-01,2023,1,1213.042,1636.519,0.7412330684825534
HR,2023-02,2023,2,929.115,1406.229,0.6607138666604088
HR,2023-03,2023,3,1162.415,1682.369,0.6909393836904983
HR,2023-04,2023,4,915.553,1317.764,0.6947776688390335
HR,2023-05,2023,5,1264.032,1521.628,0.8307102655839667
HR,2023-06,2023,6,919.927,1285.251,0.7157566887712984
HR,2023-07,2023,7,784.187,1250.223,0.6272377007941784
HR,2023-08,2023,8,857.911,1309.559,0.6551144316521821
HR,2023-09,2023,9,665.91,1132.064,0.5882264606948017
HR,2023-10,2023,10,763.641,1214.018,0.6290195038294325
HR,2023-11,2023,11,1209.857,1596.424,0.7578544296502684
HR,2023-12,2023,12,1224.77,1538.081,0.7962974641777644
HR,2024-01,2024,1,1179.232,1518.764,0.7764418961734674
HR,2024-02,2024,2,965.213,1271.728,0.7589775486582035
HR,2024-03,2024,3,1146.715,1457.161,0.7869514761924041
HR,2024-04,2024,4,888.743,1109.244,0.8012150617898317
HR,2024-05,2024,5,788.885,1001.037,0.7880677737186538
HR,2024-06,2024,6,785.779,942.515,0.8337045033766041
HR,2024-07,2024,7,820.436,1202.572,0.6822344109126107
HR,2024-08,2024,8,719.0,1134.122,0.6339705957560121
HR,2024-09,2024,9,694.964,1034.257,0.6719451741685094
HR,2024-10,2024,10,943.541,1315.353,0.7173291124131697
HR,2024-11,2024,11,924.175,1264.183,0.7310452679714883
HR,2024-12,2024,12,1019.56,1509.092,0.6756115597988723
HU,2015-01,2015,1,,2701.0,
HU,2015-02,2015,2,,2427.0,
HU,2015-03,2015,3,,2520.0,
HU,2015-04,2015,4,,1872.0,
HU,2015-05,2015,5,,1959.0,
HU,2015-06,2015,6,,2037.0,
HU,2015-07,2015,7,,2124.0,
HU,2015-08,2015,8,,2190.0,
HU,2015-09,2015,9,,2425.0,
HU,2015-10,2015,10,,2503.0,
HU,2015-11,2015,11,,2469.0,
HU,2015-12,2015,12,,2670.0,
HU,2016-01,2016,1,,2790.0,
HU,2016-02,2016,2,,2508.0,
HU,2016-03,2016,3,,2532.0,
HU,2016-04,2016,4,,2242.0,
HU,2016-05,2016,5,,2338.0,
HU,2016-06,2016,6,,2205.0,
HU,2016-07,2016,7,,2606.0,
HU,2016-08,2016,8,,2298.0,
HU,2016-09,2016,9,,2544.0,
HU,2016-10,2016,10,,2546.0,
HU,2016-11,2016,11,,2360.0,
HU,2016-12,2016,12,,2523.0,
HU,2017-01,2017,1,209.563,3029.171,0.06918163418308178
HU,2017-02,2017,2,179.57,2130.761,0.08427505478089753
HU,2017-03,2017,3,260.629,2560.497,0.10178844185328084
HU,2017-04,2017,4,295.975,2373.917,0.12467790575660398
HU,2017-05,2017,5,279.38,2389.421,0.11692372336227061
HU,2017-06,2017,6,241.447,2377.597,0.10155085155305965
HU,2017-07,2017,7,255.279,2550.693,0.10008221295153905
HU,2017-08,2017,8,253.665,2437.348,0.10407418226695572
HU,2017-09,2017,9,225.002,2387.878,0.09422675697837159
HU,2017-10,2017,10,267.035,2732.602,0.097721878268405
HU,2017-11,2017,11,239.021,2762.297,0.08652979748376079
HU,2017-12,2017,12,366.739,2926.045,0.12533607651283557
HU,2018-01,2018,1,246.466,2754.725,0.08947027380228517
HU,2018-02,2018,2,204.119,2493.896,0.08184743870634541
HU,2018-03,2018,3,238.301,2325.99,0.10245142928387482
HU,2018-04,2018,4,293.021,2331.252,0.12569254632274848
HU,2018-05,2018,5,276.102,2063.759,0.13378597016415192
HU,2018-06,2018,6,297.514,2005.017,0.14838477678742873
HU,2018-07,2018,7,328.446,2699.144,0.12168524539631825
HU,2018-08,2018,8,305.493,2434.163,0.12550227737419392
HU,2018-09,2018,9,305.163,2571.073,0.11869091231559743
HU,2018-10,2018,10,332.036,2646.017,0.12548521041248034
HU,2018-11,2018,11,291.237,2584.966,0.11266569850435172
HU,2018-12,2018,12,255.373,2839.877,0.08992396501679474
HU,2019-01,2019,1,282.143,3182.533,0.08865359762176857
HU,2019-02,2019,2,321.681,2285.135,0.14077111417924978
HU,2019-03,2019,3,388.477,2401.074,0.16179301429277063
HU,2019-04,2019,4,379.649,2503.952,0.15161991923167856
HU,2019-05,2019,5,344.505,2261.409,0.15234086359433432
HU,2019-06,2019,6,375.94,2399.541,0.15667163011592633
HU,2019-07,2019,7,402.188,2863.443,0.14045608730468878
HU,2019-08,2019,8,366.336,2649.736,0.13825377320608545
HU,2019-09,2019,9,355.122,2599.982,0.13658633021305533
HU,2019-10,2019,10,342.772,3108.019,0.11028632707843807
HU,2019-11,2019,11,290.457,2802.695,0.10363489427140662
HU,2019-12,2019,12,306.902,2863.369,0.10718213405257931
HU,2020-01,2020,1,233.247,3030.972,0.07695452151982929
HU,2020-02,2020,2,365.14,2663.349,0.13709806713277153
HU,2020-03,2020,3,409.308,2842.0,0.14402111189303307
HU,2020-04,2020,4,480.133,2577.458,0.18628159993295718
HU,2020-05,2020,5,498.893,2457.267,0.2030275912222807
HU,2020-06,2020,6,478.798,2413.233,0.198405209940358
HU,2020-07,2020,7,517.297,2824.378,0.18315430866548316
HU,2020-08,2020,8,519.104,2516.785,0.20625679189918888
HU,2020-09,2020,9,478.891,2830.51,0.16918894474847287
HU,2020-10,2020,10,435.407,2964.436,0.1468768426776628
HU,2020-11,2020,11,320.456,2774.269,0.1155100676971123
HU,2020-12,2020,12,307.276,2763.626,0.11118581168363592
HU,2021-01,2021,1,322.137,3016.221,0.10680152415887298
HU,2021-02,2021,2,375.465,2644.471,0.1419811372482436
HU,2021-03,2021,3,578.828,2978.566,0.19433109758185652
HU,2021-04,2021,4,591.172,2873.975,0.20569837942222882
HU,2021-05,2021,5,644.898,2598.244,0.2482053263665768
HU,2021-06,2021,6,753.004,2980.323,0.25265852056975036
HU,2021-07,2021,7,718.414,2986.639,0.2405426300265951
HU,2021-08,2021,8,622.777,2756.446,0.22593477252955438
HU,2021-09,2021,9,585.726,2669.815,0.21938823476533018
HU,2021-10,2021,10,563.758,2884.09,0.1954717085805228
HU,2021-11,2021,11,398.976,2708.192,0.14732190332147793
HU,2021-12,2021,12,350.244,2837.133,0.1234499757325441
HU,2022-01,2022,1,440.959,3103.123,0.14210168272414597
HU,2022-02,2022,2,502.997,2589.563,0.19424010923850857
HU,2022-03,2022,3,674.784,3196.599,0.21109435371781068
HU,2022-04,2022,4,649.196,2795.289,0.2322464689697559
HU,2022-05,2022,5,741.882,2855.132,0.25984157650154177
HU,2022-06,2022,6,807.09,2826.103,0.28558407106888883
HU,2022-07,2022,7,789.611,3038.812,0.25984200404631813
HU,2022-08,2022,8,748.094,2586.796,0.2891971380812403
HU,2022-09,2022,9,545.663,2396.163,0.22772365652920942
HU,2022-10,2022,10,565.706,2905.609,0.19469446852621947
HU,2022-11,2022,11,344.549,2423.559,0.14216654102499668
HU,2022-12,2022,12,302.546,2789.388,0.10846321845508763
HU,2023-01,2023,1,351.294,2713.168,0.1294774227029067
HU,2023-02,2023,2,515.369,2638.886,0.19529794011563972
HU,2023-03,2023,3,720.501,2861.595,0.25178300912602936
HU,2023-04,2023,4,772.875,2833.586,0.27275508842858487
HU,2023-05,2023,5,904.87,2499.775,0.36198057825204266
HU,2023-06,2023,6,942.32,2583.69,0.36471867755032533
HU,2023-07,2023,7,1013.987,3104.767,0.32659036893911847
HU,2023-08,2023,8,941.458,3046.678,0.30901132315262725
HU,2023-09,2023,9,857.532,2934.942,0.2921802202564821
HU,2023-10,2023,10,690.445,2911.329,0.2371580127151552
HU,2023-11,2023,11,508.747,2675.551,0.19014662774135124
HU,2023-12,2023,12,381.899,2422.064,0.15767502427681515
HU,2024-01,2024,1,559.804,2990.762,0.18717771591320204
HU,2024-02,2024,2,656.349,2565.564,0.25583029696394244
HU,2024-03,2024,3,904.926,2740.2,0.3302408583315087
HU,2024-04,2024,4,1147.348,3032.019,0.3784105574536307
HU,2024-05,2024,5,1234.232,2993.062,0.4123643279023288
HU,2024-06,2024,6,1205.193,3082.631,0.39096246031393317
HU,2024-07,2024,7,1315.423,3345.118,0.3932366511435471
HU,2024-08,2024,8,1231.871,3096.423,0.3978367942622827
HU,2024-09,2024,9,991.194,2737.779,0.36204310136062845
HU,2024-10,2024,10,907.7,2970.164,0.3056060204083007
HU,2024-11,2024,11,601.455,3105.26,0.19368909527704603
HU,2024-12,2024,12,470.392,3043.265,0.15456820224331433
IE,2015-01,2015,1,,2452.0,
IE,2015-02,2015,2,,2186.0,
IE,2015-03,2015,3,,2346.0,
IE,2015-04,2015,4,,2094.0,
IE,2015-05,2015,5,,2167.0,
IE,2015-06,2015,6,,1989.0,
IE,2015-07,2015,7,,2139.0,
IE,2015-08,2015,8,,2103.0,
IE,2015-09,2015,9,,2170.0,
IE,2015-10,2015,10,,2292.0,
IE,2015-11,2015,11,,2384.0,
IE,2015-12,2015,12,,2493.0,
IE,2016-01,2016,1,,2553.0,
IE,2016-02,2016,2,,2454.0,
IE,2016-03,2016,3,,2504.0,
IE,2016-04,2016,4,,2329.0,
IE,2016-05,2016,5,,2224.0,
IE,2016-06,2016,6,,2173.0,
IE,2016-07,2016,7,,2335.0,
IE,2016-08,2016,8,,2361.0,
IE,2016-09,2016,9,,2331.0,
IE,2016-10,2016,10,,2429.0,
IE,2016-11,2016,11,,2559.0,
IE,2016-12,2016,12,,2581.0,
IE,2017-01,2017,1,776.094,2766.728,0.2805096850864993
IE,2017-02,2017,2,917.211,2483.991,0.3692489223994773
IE,2017-03,2017,3,904.718,2590.906,0.34918982008610117
IE,2017-04,2017,4,502.268,2297.936,0.21857353729607784
IE,2017-05,2017,5,497.041,2281.033,0.21790171382877846
IE,2017-06,2017,6,618.674,2258.702,0.2739068721770291
IE,2017-07,2017,7,471.738,2351.682,0.20059599894883748
IE,2017-08,2017,8,504.652,2286.68,0.2206920076267777
IE,2017-09,2017,9,662.725,2359.96,0.2808204376345362
IE,2017-10,2017,10,820.742,2371.537,0.3460802003089136
IE,2017-11,2017,11,720.809,2510.435,0.2871251396670298
IE,2017-12,2017,12,935.91,2674.545,0.3499324184113559
IE,2018-01,2018,1,1260.278,2695.519,0.4675455821309366
IE,2018-02,2018,2,921.812,2414.759,0.3817407865546831
IE,2018-03,2018,3,846.499,2607.211,0.32467606189142345
IE,2018-04,2018,4,801.301,2426.019,0.3302946102235803
IE,2018-05,2018,5,566.617,2388.233,0.2372536515490741
IE,2018-06,2018,6,357.722,2308.147,0.15498232998158262
IE,2018-07,2018,7,377.173,2375.813,0.15875533975106626
IE,2018-08,2018,8,585.226,2329.176,0.25125881427595
IE,2018-09,2018,9,691.491,2221.972,0.31120599179467606
IE,2018-10,2018,10,787.944,2387.728,0.32999738663700384
IE,2018-11,2018,11,1110.771,2579.041,0.43069148571116156
IE,2018-12,2018,12,1138.594,2501.268,0.4552067191520461
IE,2019-01,2019,1,962.419,2604.425,0.3695322384019505
IE,2019-02,2019,2,1232.49,2403.525,0.5127843479888913
IE,2019-03,2019,3,1066.495,2471.024,0.43160042152565087
