country,time_period,C0000,CF,CF_NR_OTH,CF_R,FE,G3000,N9000,O4000XBIO,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,TOTAL,X9900,year,month,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
CH,2021-07,,,70.438,,,,,,,,,,,,,,,,,,,,,2021,7,,,,,,,,,,,,,,,,,,,,,,
CH,2021-08,,,61.0,,,,,,,,,,,,,,,,,,,,,2021,8,,,,,,,,,,,,,,,,,,,,,,
CH,2021-09,,,66.0,,,,,,,,,,,,,,,,,,,,,2021,9,,,,,,,,,,,,,,,,,,,,,,
CH,2021-10,,,60.0,,,,,,,,,,,,,,,,,,,,,2021,10,,,,,,,,,,,,,,,,,,,,,,
CH,2021-11,,,58.0,,,,,,,,,,,,,,,,,,,,,2021,11,,,,,,,,,,,,,,,,,,,,,,
CH,2021-12,,,83.0,,,,,,,,,,,,,,,,,,,,,2021,12,,,,,,,,,,,,,,,,,,,,,,
CH,2022-01,,,75.0,,,,,,,,,,,,,,,,,,,,,2022,1,,,,,,,,,,,,,,,,,,,,,,
CH,2022-02,,,66.0,,,,,,,,,,,,,,,,,,,,,2022,2,,,,,,,,,,,,,,,,,,,,,,
CH,2022-03,,,67.0,,,,,,,,,,,,,,,,,,,,,2022,3,,,,,,,,,,,,,,,,,,,,,,
CH,2022-04,,,62.0,,,,,,,,,,,,,,,,,,,,,2022,4,,,,,,,,,,,,,,,,,,,,,,
CH,2022-05,,,74.0,,,,,,,,,,,,,,,,,,,,,2022,5,,,,,,,,,,,,,,,,,,,,,,
CH,2022-06,,,63.0,,,,,,,,,,,,,,,,,,,,,2022,6,,,,,,,,,,,,,,,,,,,,,,
CH,2022-07,,,69.0,,,,,,,,,,,,,,,,,,,,,2022,7,,,,,,,,,,,,,,,,,,,,,,
CH,2022-08,,,51.0,,,,,,,,,,,,,,,,,,,,,2022,8,,,,,,,,,,,,,,,,,,,,,,
CH,2022-09,,,55.0,,,,,,,,,,,,,,,,,,,,,2022,9,,,,,,,,,,,,,,,,,,,,,,
CH,2022-10,,,67.0,,,,,,,,,,,,,,,,,,,,,2022,10,,,,,,,,,,,,,,,,,,,,,,
CH,2022-11,,,84.0,,,,,,,,,,,,,,,,,,,,,2022,11,,,,,,,,,,,,,,,,,,,,,,
CH,2022-12,,,96.0,,,,,,,,,,,,,,,,,,,,,2022,12,,,,,,,,,,,,,,,,,,,,,,
CH,2023-01,,,72.0,,,,,,,,,,,,,,,,,,,,,2023,1,,,,,,,,,,,,,,,,,,,,,,
CH,2023-02,,,63.0,,,,,,,,,,,,,,,,,,,,,2023,2,,,,,,,,,,,,,,,,,,,,,,
CH,2023-03,,,69.0,,,,,,,,,,,,,,,,,,,,,2023,3,,,,,,,,,,,,,,,,,,,,,,
CH,2023-04,,,56.0,,,,,,,,,,,,,,,,,,,,,2023,4,,,,,,,,,,,,,,,,,,,,,,
CH,2023-05,,,,,,,,,,,,,,,,,,,,,,,,2023,5,,,,,,,,,,,,,,,,,,,,,,
CH,2023-06,,,,,,,,,,,,,,,,,,,,,,,,2023,6,,,,,,,,,,,,,,,,,,,,,,
CH,2023-07,,,,,,,,,,,,,,,,,,,,,,,,2023,7,,,,,,,,,,,,,,,,,,,,,,
CH,2023-08,,,,,,,,,,,,,,,,,,,,,,,,2023,8,,,,,,,,,,,,,,,,,,,,,,
CH,2023-09,,,,,,,,,,,,,,,,,,,,,,,,2023,9,,,,,,,,,,,,,,,,,,,,,,
CH,2023-10,,,,,,,,,,,,,,,,,,,,,,,,2023,10,,,,,,,,,,,,,,,,,,,,,,
CH,2023-11,,,,,,,,,,,,,,,,,,,,,,,,2023,11,,,,,,,,,,,,,,,,,,,,,,
CH,2023-12,,,,,,,,,,,,,,,,,,,,,,,,2023,12,,,,,,,,,,,,,,,,,,,,,,
CH,2024-01,,,,,,,,,,,,,,,,,,,,,,,,2024,1,,,,,,,,,,,,,,,,,,,,,,
CH,2024-02,,,,,,,,,,,,,,,,,,,,,,,,2024,2,,,,,,,,,,,,,,,,,,,,,,
CH,2024-03,,,,,,,,,,,,,,,,,,,,,,,,2024,3,,,,,,,,,,,,,,,,,,,,,,
CH,2024-04,,,,,,,,,,,,,,,,,,,,,,,,2024,4,,,,,,,,,,,,,,,,,,,,,,
CH,2024-05,,,,,,,,,,,,,,,,,,,,,,,,2024,5,,,,,,,,,,,,,,,,,,,,,,
CH,2024-06,,,,,,,,,,,,,,,,,,,,,,,,2024,6,,,,,,,,,,,,,,,,,,,,,,
CH,2024-07,,,,,,,,,,,,,,,,,,,,,,,,2024,7,,,,,,,,,,,,,,,,,,,,,,
CH,2024-08,,,,,,,,,,,,,,,,,,,,,,,,2024,8,,,,,,,,,,,,,,,,,,,,,,
CH,2024-09,,,,,,,,,,,,,,,,,,,,,,,,2024,9,,,,,,,,,,,,,,,,,,,,,,
CH,2024-10,,,,,,,,,,,,,,,,,,,,,,,,2024,10,,,,,,,,,,,,,,,,,,,,,,
CH,2024-11,,,,,,,,,,,,,,,,,,,,,,,,2024,11,,,,,,,,,,,,,,,,,,,,,,
CH,2024-12,,,,,,,,,,,,,,,,,,,,,,,,2024,12,,,,,,,,,,,,,,,,,,,,,,
CY,2015-01,,327.0,,,,,0.0,,,0.0,,,,0.0,23.0,,,,,,,357.0,,2015,1,,0.0,,,,0.0,0.06442577030812324,,,,,,,0.9159663865546218,,,,,,,0.0,
CY,2015-02,,291.0,,,,,0.0,,,0.0,,,,0.0,25.0,,,,,,,323.0,,2015,2,,0.0,,,,0.0,0.07739938080495357,,,,,,,0.9009287925696594,,,,,,,0.0,
CY,2015-03,,274.0,,,,,0.0,,,0.0,,,,0.0,24.0,,,,,,,307.0,,2015,3,,0.0,,,,0.0,0.0781758957654723,,,,,,,0.8925081433224755,,,,,,,0.0,
CY,2015-04,,248.0,,,,,0.0,,,0.0,,,,0.0,22.0,,,,,,,280.0,,2015,4,,0.0,,,,0.0,0.07857142857142857,,,,,,,0.8857142857142857,,,,,,,0.0,
CY,2015-05,,283.0,,,,,0.0,,,0.0,,,,0.0,16.0,,,,,,,311.0,,2015,5,,0.0,,,,0.0,0.05144694533762058,,,,,,,0.909967845659164,,,,,,,0.0,
CY,2015-06,,307.0,,,,,0.0,,,0.0,,,,0.0,19.0,,,,,,,336.0,,2015,6,,0.0,,,,0.0,0.05654761904761905,,,,,,,0.9136904761904762,,,,,,,0.0,
CY,2015-07,,417.0,,,,,0.0,,,0.0,,,,0.0,16.0,,,,,,,445.0,,2015,7,,0.0,,,,0.0,0.035955056179775284,,,,,,,0.9370786516853933,,,,,,,0.0,
CY,2015-08,,457.0,,,,,0.0,,,0.0,,,,0.0,17.0,,,,,,,486.0,,2015,8,,0.0,,,,0.0,0.03497942386831276,,,,,,,0.9403292181069959,,,,,,,0.0,
CY,2015-09,,408.0,,,,,0.0,,,0.0,,,,0.0,14.0,,,,,,,434.0,,2015,9,,0.0,,,,0.0,0.03225806451612903,,,,,,,0.9400921658986175,,,,,,,0.0,
CY,2015-10,,322.0,,,,,0.0,,,0.0,,,,0.0,12.0,,,,,,,344.0,,2015,10,,0.0,,,,0.0,0.03488372093023256,,,,,,,0.936046511627907,,,,,,,0.0,
CY,2015-11,,264.0,,,,,0.0,,,0.0,,,,0.0,17.0,,,,,,,290.0,,2015,11,,0.0,,,,0.0,0.05862068965517241,,,,,,,0.9103448275862069,,,,,,,0.0,
CY,2015-12,,323.0,,,,,0.0,,,0.0,,,,0.0,15.0,,,,,,,347.0,,2015,12,,0.0,,,,0.0,0.043227665706051875,,,,,,,0.930835734870317,,,,,,,0.0,
CY,2016-01,,349.0,,,,,0.0,,,0.0,,,,0.0,24.0,,,,,,,382.0,,2016,1,,0.0,,,,0.0,0.06282722513089005,,,,,,,0.9136125654450262,,,,,,,0.0,
CY,2016-02,,295.0,,,,,0.0,,,0.0,,,,0.0,16.0,,,,,,,320.0,,2016,2,,0.0,,,,0.0,0.05,,,,,,,0.921875,,,,,,,0.0,
CY,2016-03,,269.0,,,,,0.0,,,0.0,,,,0.0,31.0,,,,,,,311.0,,2016,3,,0.0,,,,0.0,0.09967845659163987,,,,,,,0.864951768488746,,,,,,,0.0,
CY,2016-04,,271.0,,,,,0.0,,,0.0,,,,0.0,14.0,,,,,,,296.0,,2016,4,,0.0,,,,0.0,0.0472972972972973,,,,,,,0.9155405405405406,,,,,,,0.0,
CY,2016-05,,294.0,,,,,0.0,,,0.0,,,,0.0,23.0,,,,,,,330.0,,2016,5,,0.0,,,,0.0,0.0696969696969697,,,,,,,0.8909090909090909,,,,,,,0.0,
CY,2016-06,,391.0,,,,,0.0,,,0.0,,,,0.0,19.0,,,,,,,422.0,,2016,6,,0.0,,,,0.0,0.045023696682464455,,,,,,,0.9265402843601895,,,,,,,0.0,
CY,2016-07,,488.0,,,,,0.0,,,0.0,,,,0.0,16.0,,,,,,,517.0,,2016,7,,0.0,,,,0.0,0.030947775628626693,,,,,,,0.9439071566731141,,,,,,,0.0,
CY,2016-08,,482.0,,,,,0.0,,,0.0,,,,0.0,15.0,,,,,,,510.0,,2016,8,,0.0,,,,0.0,0.029411764705882353,,,,,,,0.9450980392156862,,,,,,,0.0,
CY,2016-09,,388.0,,,,,0.0,,,0.0,,,,0.0,19.0,,,,,,,420.0,,2016,9,,0.0,,,,0.0,0.04523809523809524,,,,,,,0.9238095238095239,,,,,,,0.0,
CY,2016-10,,335.0,,,,,0.0,,,0.0,,,,0.0,13.0,,,,,,,359.0,,2016,10,,0.0,,,,0.0,0.036211699164345405,,,,,,,0.9331476323119777,,,,,,,0.0,
CY,2016-11,,285.0,,,,,0.0,,,0.0,,,,0.0,17.0,,,,,,,312.0,,2016,11,,0.0,,,,0.0,0.05448717948717949,,,,,,,0.9134615384615384,,,,,,,0.0,
CY,2016-12,,384.0,,,,,0.0,,,0.0,,,,0.0,17.0,,,,,,,410.0,,2016,12,,0.0,,,,0.0,0.041463414634146344,,,,,,,0.9365853658536586,,,,,,,0.0,
CY,2017-01,0.0,394.783,0.0,3.085,,0.0,0.0,391.698,34.788,0.0,0.0,0.0,0.0,0.0,22.323,22.323,0.0,9.38,0.0,9.38,0.0,426.486,0.0,2017,1,0.08156891433716464,0.0,0.0,0.0,0.0,0.0,0.052341694686343754,0.052341694686343754,0.0,0.02199368795224228,0.0,0.02199368795224228,0.0,0.925664617361414,0.007233531698578617,0.0,0.0,0.0,0.9184310856628354,,0.0,0.0
CY,2017-02,0.0,334.575,0.0,2.846,,0.0,0.0,331.729,26.8,0.0,0.0,0.0,0.0,0.0,14.569,14.569,0.0,9.385,0.0,9.385,0.0,358.529,0.0,2017,2,0.0747498807627835,0.0,0.0,0.0,0.0,0.0,0.04063548555346987,0.04063548555346987,0.0,0.026176404140250856,0.0,0.026176404140250856,0.0,0.9331881103062792,0.007937991069062754,0.0,0.0,0.0,0.9252501192372165,,0.0,0.0
CY,2017-03,0.0,305.646,0.0,3.17,,0.0,0.0,302.476,36.537,0.0,0.0,0.0,0.0,0.0,22.182,22.182,0.0,11.185,0.0,11.185,0.0,339.013,0.0,2017,3,0.10777462811160635,0.0,0.0,0.0,0.0,0.0,0.06543111916062216,0.06543111916062216,0.0,0.03299283508302042,0.0,0.03299283508302042,0.0,0.9015760457563575,0.009350673867963765,0.0,0.0,0.0,0.8922253718883937,,0.0,0.0
CY,2017-04,0.0,269.241,0.0,3.255,,0.0,0.0,265.986,36.041,0.0,0.0,0.0,0.0,0.0,21.314,21.314,0.0,11.472,0.0,11.472,0.0,302.027,0.0,2017,4,0.11933039099153386,0.0,0.0,0.0,0.0,0.0,0.0705698497154228,0.0705698497154228,0.0,0.03798335910365629,0.0,0.03798335910365629,0.0,0.8914467911809209,0.010777182172454781,0.0,0.0,0.0,0.8806696090084661,,0.0,0.0
CY,2017-05,0.0,307.874,0.0,3.322,,0.0,0.0,304.552,37.042,0.0,0.0,0.0,0.0,0.0,19.588,19.588,0.0,14.132,0.0,14.132,0.0,341.594,0.0,2017,5,0.10843867281041236,0.0,0.0,0.0,0.0,0.0,0.05734292756898541,0.05734292756898541,0.0,0.04137075007172257,0.0,0.04137075007172257,0.0,0.9012863223592921,0.009724995169704386,0.0,0.0,0.0,0.8915613271895877,,0.0,0.0
CY,2017-06,0.0,366.23,0.0,3.065,,0.0,0.0,363.165,34.271,0.0,0.0,0.0,0.0,0.0,16.451,16.451,0.0,14.755,0.0,14.755,0.0,397.436,0.0,2017,6,0.08623023581155205,0.0,0.0,0.0,0.0,0.0,0.041392828027657286,0.041392828027657286,0.0,0.03712547429020019,0.0,0.03712547429020019,0.0,0.9214816976821426,0.007711933493694582,0.0,0.0,0.0,0.913769764188448,,0.0,0.0
CY,2017-07,0.0,525.116,0.0,2.792,,0.0,0.0,522.324,35.921,0.0,0.0,0.0,0.0,0.0,16.401,16.401,0.0,16.728,0.0,16.728,0.0,558.245,0.0,2017,7,0.06434629956381159,0.0,0.0,0.0,0.0,0.0,0.029379573484760276,0.029379573484760276,0.0,0.029965337799711597,0.0,0.029965337799711597,0.0,0.940655088715528,0.005001388279339716,0.0,0.0,0.0,0.9356537004361883,,0.0,0.0
CY,2017-08,0.0,479.614,0.0,2.655,,0.0,0.0,476.959,32.366,0.0,0.0,0.0,0.0,0.0,12.972,12.972,0.0,16.739,0.0,16.739,0.0,509.325,0.0,2017,8,0.06354685122466008,0.0,0.0,0.0,0.0,0.0,0.02546900309232808,0.02546900309232808,0.0,0.03286506650959604,0.0,0.03286506650959604,0.0,0.9416659303980759,0.0052127816227359736,0.0,0.0,0.0,0.9364531487753399,,0.0,0.0
CY,2017-09,0.0,417.231,0.0,2.704,,0.0,0.0,414.527,35.976,0.0,0.0,0.0,0.0,0.0,15.919,15.919,0.0,17.353,0.0,17.353,0.0,450.503,0.0,2017,9,0.07985740383526858,0.0,0.0,0.0,0.0,0.0,0.035336057695509245,0.035336057695509245,0.0,0.03851916635405314,0.0,0.03851916635405314,0.0,0.9261447759504376,0.0060021797857062005,0.0,0.0,0.0,0.9201425961647314,,0.0,0.0
CY,2017-10,0.0,328.68,0.0,2.984,,0.0,0.0,325.696,34.535,0.0,0.0,0.0,0.0,0.0,17.086,17.086,0.0,14.465,0.0,14.465,0.0,360.231,0.0,2017,10,0.09586903958848626,0.0,0.0,0.0,0.0,0.0,0.047430676427070405,0.047430676427070405,0.0,0.040154789565584305,0.0,0.040154789565584305,0.0,0.9124145340073453,0.008283573595831564,0.0,0.0,0.0,0.9041309604115139,,0.0,0.0
CY,2017-11,0.0,296.744,0.0,3.163,,0.0,0.0,293.581,33.468,0.0,0.0,0.0,0.0,0.0,16.955,16.955,0.0,13.35,0.0,13.35,0.0,327.049,0.0,2017,11,0.10233328950707694,0.0,0.0,0.0,0.0,0.0,0.0518423844744977,0.0518423844744977,0.0,0.04081957137921229,0.0,0.04081957137921229,0.0,0.9073380441462902,0.009671333653366927,0.0,0.0,0.0,0.8976667104929232,,0.0,0.0
CY,2017-12,0.0,343.44,0.0,3.455,,0.0,0.0,339.985,30.425,0.0,0.0,0.0,0.0,0.0,15.259,15.259,0.0,11.711,0.0,11.711,0.0,370.41,0.0,2017,12,0.0821387111579061,0.0,0.0,0.0,0.0,0.0,0.04119489214654032,0.04119489214654032,0.0,0.031616317054075214,0.0,0.031616317054075214,0.0,0.9271887907993844,0.00932750195729057,0.0,0.0,0.0,0.9178612888420938,,0.0,0.0
CY,2018-01,0.0,361.912,0.0,3.157,,0.0,0.0,358.755,36.499,0.0,0.0,0.0,0.0,0.0,20.747,20.747,0.0,12.595,0.0,12.595,0.0,395.254,0.0,2018,1,0.09234315149245802,0.0,0.0,0.0,0.0,0.0,0.05249029737839465,0.05249029737839465,0.0,0.03186558516801854,0.0,0.03186558516801854,0.0,0.9156441174535868,0.007987268946044821,0.0,0.0,0.0,0.9076568485075419,,0.0,0.0
CY,2018-02,0.0,304.355,0.0,3.084,,0.0,0.0,301.271,30.1,0.0,0.0,0.0,0.0,0.0,15.542,15.542,0.0,11.474,0.0,11.474,0.0,331.371,0.0,2018,2,0.0908347441387448,0.0,0.0,0.0,0.0,0.0,0.04690211273768676,0.04690211273768676,0.0,0.0346258423338192,0.0,0.0346258423338192,0.0,0.9184720449284941,0.009306789067238835,0.0,0.0,0.0,0.9091652558612553,,0.0,0.0
CY,2018-03,0.0,289.666,0.0,3.628,,0.0,0.0,286.038,39.849,0.0,0.0,0.0,0.0,0.0,21.466,21.466,0.0,14.755,0.0,14.755,0.0,325.887,0.0,2018,3,0.12227858122600778,0.0,0.0,0.0,0.0,0.0,0.06586945781820079,0.06586945781820079,0.0,0.04527643017364915,0.0,0.04527643017364915,0.0,0.88885411200815,0.011132693234157852,0.0,0.0,0.0,0.8777214187739922,,0.0,0.0
CY,2018-04,0.0,283.971,0.0,3.518,,0.0,0.0,280.453,35.046,0.0,0.0,0.0,0.0,0.0,15.262,15.262,0.0,16.266,0.0,16.266,0.0,315.499,0.0,2018,4,0.1110811761685457,0.0,0.0,0.0,0.0,0.0,0.048374162834113575,0.048374162834113575,0.0,0.051556423316714145,0.0,0.051556423316714145,0.0,0.9000694138491722,0.011150590017717963,0.0,0.0,0.0,0.8889188238314542,,0.0,0.0
CY,2018-05,0.0,355.775,0.0,3.212,,0.0,0.0,352.563,38.197,0.0,0.0,0.0,0.0,0.0,17.414,17.414,0.0,17.571,0.0,17.571,0.0,390.76,0.0,2018,5,0.09775053741426963,0.0,0.0,0.0,0.0,0.0,0.04456443853004402,0.04456443853004402,0.0,0.04496621967448051,0.0,0.04496621967448051,0.0,0.9104693417954755,0.008219879209745113,0.0,0.0,0.0,0.9022494625857304,,0.0,0.0
CY,2018-06,0.0,390.899,0.0,2.897,,0.0,0.0,388.002,40.925,0.0,0.0,0.0,0.0,0.0,20.078,20.078,0.0,17.95,0.0,17.95,0.0,428.927,0.0,2018,6,0.09541250609078,0.0,0.0,0.0,0.0,0.0,0.04680983011095128,0.04680983011095128,0.0,0.041848612934135644,0.0,0.041848612934135644,0.0,0.911341556954913,0.006754063045693089,0.0,0.0,0.0,0.90458749390922,,0.0,0.0
CY,2018-07,0.0,494.468,0.0,2.672,,0.0,0.0,491.796,42.286,0.0,0.0,0.0,0.0,0.0,20.371,20.371,0.0,19.243,0.0,19.243,0.0,534.082,0.0,2018,7,0.0791751079422261,0.0,0.0,0.0,0.0,0.0,0.03814208305091727,0.03814208305091727,0.0,0.03603004782037215,0.0,0.03603004782037215,0.0,0.9258278691287106,0.005002977070936673,0.0,0.0,0.0,0.9208248920577738,,0.0,0.0
CY,2018-08,0.0,479.322,0.0,2.402,,0.0,0.0,476.92,42.747,0.0,0.0,0.0,0.0,0.0,21.888,21.888,0.0,18.457,0.0,18.457,0.0,519.667,0.0,2018,8,0.08225844627424869,0.0,0.0,0.0,0.0,0.0,0.04211928023137894,0.04211928023137894,0.0,0.03551697529379391,0.0,0.03551697529379391,0.0,0.922363744474827,0.004622190749075851,0.0,0.0,0.0,0.9177415537257513,,0.0,0.0
CY,2018-09,0.0,420.126,0.0,2.53,,0.0,0.0,417.596,36.834,0.0,0.0,0.0,0.0,0.0,15.902,15.902,0.0,18.402,0.0,18.402,0.0,454.43,0.0,2018,9,0.08105538806856942,0.0,0.0,0.0,0.0,0.0,0.034993288295226986,0.034993288295226986,0.0,0.04049468565015514,0.0,0.04049468565015514,0.0,0.9245120260546178,0.005567414123187289,0.0,0.0,0.0,0.9189446119314306,,0.0,0.0
CY,2018-10,0.0,350.924,0.0,2.879,,0.0,0.0,348.045,34.367,0.0,0.0,0.0,0.0,0.0,15.169,15.169,0.0,16.319,0.0,16.319,0.0,382.412,0.0,2018,10,0.08986904176647176,0.0,0.0,0.0,0.0,0.0,0.03966664226018012,0.03966664226018012,0.0,0.042673870066838905,0.0,0.042673870066838905,0.0,0.917659487672981,0.007528529439452737,0.0,0.0,0.0,0.9101309582335283,,0.0,0.0
CY,2018-11,0.0,304.093,0.0,2.909,,0.0,0.0,301.184,33.059,0.0,0.0,0.0,0.0,0.0,15.699,15.699,0.0,14.451,0.0,14.451,0.0,334.243,0.0,2018,11,0.09890708257166193,0.0,0.0,0.0,0.0,0.0,0.04696882208453131,0.04696882208453131,0.0,0.04323501165319842,0.0,0.04323501165319842,0.0,0.9097961662622703,0.008703248833932198,0.0,0.0,0.0,0.9010929174283382,,0.0,0.0
CY,2018-12,0.0,344.632,0.0,3.215,,0.0,0.0,341.417,37.136,0.0,0.0,0.0,0.0,0.0,21.075,21.075,0.0,12.846,0.0,12.846,0.0,378.553,0.0,2018,12,0.09809986976724529,0.0,0.0,0.0,0.0,0.0,0.0556725214170803,0.0556725214170803,0.0,0.03393448209365663,0.0,0.03393448209365663,0.0,0.9103929964892631,0.008492866256508335,0.0,0.0,0.0,0.9019001302327546,,0.0,0.0
CY,2019-01,0.0,397.016,0.0,2.924,,0.0,0.0,394.092,48.603,0.0,0.0,0.0,0.0,0.0,32.462,32.462,0.0,13.217,0.0,13.217,0.0,442.695,0.0,2019,1,0.10978890658353946,0.0,0.0,0.0,0.0,0.0,0.07332813788274095,0.07332813788274095,0.0,0.029855769773772012,0.0,0.029855769773772012,0.0,0.8968160923434871,0.0066049989270265085,0.0,0.0,0.0,0.8902110934164605,,0.0,0.0
CY,2019-02,0.0,323.289,0.0,2.998,,0.0,0.0,320.291,43.197,0.0,0.0,0.0,0.0,0.0,26.717,26.717,0.0,13.482,0.0,13.482,0.0,363.488,0.0,2019,2,0.11884023681662119,0.0,0.0,0.0,0.0,0.0,0.07350173870939343,0.07350173870939343,0.0,0.03709063297825513,0.0,0.03709063297825513,0.0,0.8894076283123514,0.00824786512897262,0.0,0.0,0.0,0.8811597631833789,,0.0,0.0
CY,2019-03,0.0,315.681,0.0,3.434,,0.0,0.0,312.247,40.53,0.0,0.0,0.0,0.0,0.0,20.944,20.944,0.0,16.152,0.0,16.152,0.0,352.777,0.0,2019,3,0.114888442273731,0.0,0.0,0.0,0.0,0.0,0.05936894978981056,0.05936894978981056,0.0,0.045785297794357346,0.0,0.045785297794357346,0.0,0.8948457524158321,0.009734194689563096,0.0,0.0,0.0,0.885111557726269,,0.0,0.0
CY,2019-04,0.0,280.006,0.0,3.237,,0.0,0.0,276.769,37.401,0.0,0.0,0.0,0.0,0.0,17.655,17.655,0.0,16.509,0.0,16.509,0.0,314.17,0.0,2019,4,0.1190470127637903,0.0,0.0,0.0,0.0,0.0,0.05619569023140338,0.05619569023140338,0.0,0.052547983575771076,0.0,0.052547983575771076,0.0,0.8912563261928254,0.010303338956615844,0.0,0.0,0.0,0.8809529872362096,,0.0,0.0
CY,2019-05,0.0,321.135,0.0,3.211,,0.0,0.0,317.924,43.619,0.0,0.0,0.0,0.0,0.0,20.591,20.591,0.0,19.817,0.0,19.817,0.0,361.543,0.0,2019,5,0.1206467833701662,0.0,0.0,0.0,0.0,0.0,0.056953114843877495,0.056953114843877495,0.0,0.0548122906542237,0.0,0.0548122906542237,0.0,0.8882345945018988,0.00888137787206501,0.0,0.0,0.0,0.8793532166298337,,0.0,0.0
CY,2019-06,0.0,405.769,0.0,3.058,,0.0,0.0,402.711,36.359,0.0,0.0,0.0,0.0,0.0,14.22,14.22,0.0,19.081,0.0,19.081,0.0,439.07,0.0,2019,6,0.0828091192748309,0.0,0.0,0.0,0.0,0.0,0.03238663538843465,0.03238663538843465,0.0,0.04345776299906621,0.0,0.04345776299906621,0.0,0.9241556016124992,0.006964720887330038,0.0,0.0,0.0,0.9171908807251692,,0.0,0.0
CY,2019-07,0.0,491.548,0.0,2.571,,0.0,0.0,488.977,45.973,0.0,0.0,0.0,0.0,0.0,21.694,21.694,0.0,21.708,0.0,21.708,0.0,534.95,0.0,2019,7,0.0859388727918497,0.0,0.0,0.0,0.0,0.0,0.04055332274044303,0.04055332274044303,0.0,0.04057949341059912,0.0,0.04057949341059912,0.0,0.9188671838489578,0.004806056640807552,0.0,0.0,0.0,0.9140611272081501,,0.0,0.0
CY,2019-08,0.0,500.231,0.0,2.924,,0.0,0.0,497.307,40.984,0.0,0.0,0.0,0.0,0.0,15.944,15.944,0.0,22.116,0.0,22.116,0.0,538.291,0.0,2019,8,0.0761372566139876,0.0,0.0,0.0,0.0,0.0,0.02961966668586322,0.02961966668586322,0.0,0.0410855838199041,0.0,0.0410855838199041,0.0,0.9292947494942325,0.005432006108220274,0.0,0.0,0.0,0.9238627433860124,,0.0,0.0
CY,2019-09,0.0,420.054,0.0,2.912,,0.0,0.0,417.142,41.868,0.0,0.0,0.0,0.0,0.0,14.98,14.98,0.0,23.976,0.0,23.976,0.0,459.01,0.0,2019,9,0.09121369904795103,0.0,0.0,0.0,0.0,0.0,0.03263545456526002,0.03263545456526002,0.0,0.05223415611860308,0.0,0.05223415611860308,0.0,0.9151303893161369,0.0063440883640879285,0.0,0.0,0.0,0.9087863009520489,,0.0,0.0
CY,2019-10,0.0,343.598,0.0,3.232,,0.0,0.0,340.366,39.71,0.0,0.0,0.0,0.0,0.0,18.009,18.009,0.0,18.469,0.0,18.469,0.0,380.076,0.0,2019,10,0.10447910417916416,0.0,0.0,0.0,0.0,0.0,0.047382628737410414,0.047382628737410414,0.0,0.048592912996348096,0.0,0.048592912996348096,0.0,0.9040244582662414,0.008503562445405656,0.0,0.0,0.0,0.8955208958208357,,0.0,0.0
CY,2019-11,0.0,292.04,0.0,3.544,,0.0,0.0,288.496,37.067,0.0,0.0,0.0,0.0,0.0,16.013,16.013,0.0,17.51,0.0,17.51,0.0,325.563,0.0,2019,11,0.11385507566891816,0.0,0.0,0.0,0.0,0.0,0.049185564698691196,0.049185564698691196,0.0,0.05378375306776262,0.0,0.05378375306776262,0.0,0.8970306822335463,0.010885757902464347,0.0,0.0,0.0,0.8861449243310818,,0.0,0.0
CY,2019-12,0.0,338.875,0.0,3.72,,0.0,0.0,335.155,36.129,0.0,0.0,0.0,0.0,0.0,18.906,18.906,0.0,13.503,0.0,13.503,0.0,371.284,0.0,2019,12,0.0973082599842708,0.0,0.0,0.0,0.0,0.0,0.050920589090830734,0.050920589090830734,0.0,0.03636838646426994,0.0,0.03636838646426994,0.0,0.9127110244448994,0.010019284429170125,0.0,0.0,0.0,0.9026917400157292,,0.0,0.0
CY,2020-01,0.0,384.363,0.0,3.601,,0.0,0.0,380.762,44.282,0.0,0.0,0.0,0.0,0.0,26.809,26.809,0.0,13.872,0.0,13.872,0.0,425.044,0.0,2020,1,0.10418215525922021,0.0,0.0,0.0,0.0,0.0,0.06307347004074873,0.06307347004074873,0.0,0.03263662114981038,0.0,0.03263662114981038,0.0,0.9042899088094409,0.008472064068661127,0.0,0.0,0.0,0.8958178447407799,,0.0,0.0
CY,2020-02,0.0,351.035,0.0,3.529,,0.0,0.0,347.506,44.396,0.0,0.0,0.0,0.0,0.0,25.529,25.529,0.0,15.338,0.0,15.338,0.0,391.902,0.0,2020,2,0.11328342289654046,0.0,0.0,0.0,0.0,0.0,0.06514128532133033,0.06514128532133033,0.0,0.039137335354246724,0.0,0.039137335354246724,0.0,0.8957213793244231,0.009004802220963405,0.0,0.0,0.0,0.8867165771034595,,0.0,0.0
