country,year,TOTAL,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,CF,CF_R,CF_NR_OTH,C0000,G3000,O4000XBIO,FE,N9000,X9900,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
ES,2023,266375.838,135296.207,30423.887,23071.260000000002,3464.386,3888.241,0.0,62525.406,62525.406,0.0,41803.08,4694.916,37108.164000000004,0.0,77347.348,4432.075,1327.288,3882.265,57808.114,9897.606,,54276.117,0.0,0.5079147118440975,0.11421413904665031,0.08661168435254253,0.013005631539298996,0.014596823154808808,0.0,0.23472626672693941,0.23472626672693941,0.0,0.1569327019817766,0.01762515712855308,0.13930754485322352,0.0,0.2903692338642216,0.01663842724354001,0.004982764240050932,0.014574388687610624,0.21701710798559742,0.037156545707422606,,0.20375765838041213,0.0
ES,2024,266281.08,149832.761,39932.587999999996,31284.589,4578.435,4069.564,0.0,60888.623999999996,60888.623999999996,0.0,48589.275,4127.2970000000005,44461.978,0.0,64750.554000000004,4491.838,1330.618,2975.659,46298.445,9653.994,60258.716,52120.039,0.0,0.5626864702516603,0.1499640455116075,0.11748708920663833,0.017193992904039595,0.015282963400929573,0.0,0.2286629752290324,0.2286629752290324,0.0,0.18247362899384365,0.01549977565060199,0.16697385334324166,0.0,0.24316618364323894,0.016868783918106384,0.0049970429742886725,0.011174879567110062,0.173870576910684,0.03625490027304982,0.22629739972513255,0.19573316662227747,0.0
FI,2015,66087.0,,16569.0,,,,0.0,2283.0,,,,,,,24609.0,,,,,,,22326.0,,,0.25071496663489035,,,,0.0,0.034545372009623675,,,,,,,0.3723727813336965,,,,,,,0.3378274093240728,
FI,2016,66019.0,,15614.0,,,,0.0,3051.0,,,,,,,24775.0,,,,,,,22279.0,,,0.23650767203380846,,,,0.0,0.04621396870597858,,,,,,,0.3752707553886003,,,,,,,0.3374634574895106,
FI,2017,64910.0,30304.0,14627.0,14627.0,0.0,0.0,0.0,4769.0,4687.0,82.0,23.0,0.0,22.0,0.0,23916.0,10885.0,940.0,8748.0,3165.0,173.0,,21575.0,0.0,0.46686180865814203,0.2253427823139732,0.2253427823139732,0.0,0.0,0.0,0.07347095979047913,0.07220767216145432,0.0012632876290248035,0.00035433677399476196,0.0,0.0003389308272993375,0.0,0.3684486211677708,0.16769372977969496,0.014481589893698969,0.13477122169157293,0.048759821291018336,0.002665228778308427,,0.3323832999537822,0.0
FI,2018,67423.674,31451.674,13158.673999999999,13158.673999999999,0.0,0.0,0.0,5861.0,5616.0,245.0,89.0,0.0,89.0,0.0,26425.0,12343.0,944.0,8958.0,3980.0,200.0,,21890.0,0.0,0.4664781987406975,0.1951640012972298,0.1951640012972298,0.0,0.0,0.0,0.08692792386247003,0.08329418536284451,0.0036337384996255172,0.001320011128435392,0.0,0.001320011128435392,0.0,0.3919246524596094,0.1830662624525623,0.01400101691284281,0.13286134481487913,0.05902971113677371,0.002966317142551443,,0.3246634112522554,0.0
FI,2019,66052.0,30394.0,12284.0,12284.0,0.0,0.0,0.0,5985.0,5729.0,256.0,179.0,0.0,179.0,0.0,24679.0,11946.0,815.0,7807.0,3890.0,221.0,,22925.0,0.0,0.46015260703688005,0.18597468661054928,0.18597468661054928,0.0,0.0,0.0,0.09061042814752014,0.08673469387755102,0.0038757342699691152,0.0027099860715799674,0.0,0.0027099860715799674,0.0,0.37362986737721793,0.18085750620723068,0.012338763398534488,0.11819475564706595,0.05889299339914007,0.003345848725246775,,0.3470750317931327,0.0
FI,2020,65806.777,33375.391,15618.905999999999,15618.905999999999,0.0,0.0,0.0,7712.0,7417.0,295.0,309.485,0.0,309.485,0.0,19799.0,9735.0,697.0,5186.0,3996.0,185.0,,22367.384,0.0,0.5071725515443494,0.23734494701054876,0.23734494701054876,0.0,0.0,0.0,0.11719157739635234,0.11270875642488919,0.004482820971463167,0.004702935079163655,0.0,0.004702935079163655,0.0,0.3008656691999974,0.1479330920582845,0.01059161429528755,0.07880647307799317,0.060723229159209545,0.002811260609222664,,0.3398948409219312,0.0
FI,2021,68364.737,35433.542,15437.028,15437.028,0.0,0.0,0.0,7945.0,7687.0,258.0,360.091,0.0,360.091,0.0,21979.141,11691.423,814.438,5643.744,3571.349,258.188,,22643.479,0.0,0.5183014453781927,0.22580395504191,0.22580395504191,0.0,0.0,0.0,0.11621488429042008,0.11244100887859776,0.003773875411822326,0.0052672037632500515,0.0,0.0052672037632500515,0.0,0.32149821625145725,0.17101540228261247,0.01191313001028586,0.08255343686906892,0.05223963634936533,0.00377662536754877,,0.3312157699078108,0.0
FI,2022,69178.0,37345.0,13355.0,13355.0,0.0,0.0,0.0,11562.0,11302.0,260.0,381.0,0.0,381.0,0.0,19660.0,12047.0,829.0,5577.0,1056.0,151.0,,24220.0,0.0,0.5398392552545607,0.1930527046170748,0.1930527046170748,0.0,0.0,0.0,0.16713405996125935,0.16337563965422533,0.003758420307034028,0.005507531296076788,0.0,0.005507531296076788,0.0,0.28419439706265,0.17414495938014976,0.011983578594350805,0.0806181155858799,0.015264968631645899,0.0021827748706236085,,0.3501113070629391,0.0
FI,2023,78039.0,40493.0,15019.0,15019.0,0.0,0.0,0.0,14461.0,14228.0,233.0,646.0,0.0,646.0,0.0,15176.0,10367.0,686.0,3304.0,658.0,161.0,,32737.0,0.0,0.5188815848486014,0.19245505452402004,0.19245505452402004,0.0,0.0,0.0,0.18530478350568305,0.18231909686182549,0.0029856866438575584,0.008277912325888337,0.0,0.008277912325888337,0.0,0.19446686912953778,0.1328438344930099,0.008790476556593499,0.042337805456246234,0.008431681595099886,0.00206307102858827,,0.4194953805148708,0.0
FI,2024,79342.0,44322.0,14147.0,14147.0,0.0,0.0,0.0,19856.0,19607.0,249.0,940.0,0.0,940.0,0.0,13266.0,9379.0,839.0,2159.0,653.0,236.0,3887.0,31133.0,0.0,0.5586196465932293,0.17830405081797787,0.17830405081797787,0.0,0.0,0.0,0.2502583751354894,0.24712006251417912,0.003138312621310277,0.011847445237074941,0.0,0.011847445237074941,0.0,0.16720022182450656,0.1182097754026871,0.010574475057346676,0.02721131304983489,0.008230193340223338,0.00297446497441456,0.04899044642181947,0.39238990698495124,0.0
FR,2015,544176.0,,58600.0,,,,0.0,20167.0,,,,,,,41875.0,,,,,,,416796.0,,,0.1076857487283526,,,,0.0,0.03705970127311752,,,,,,,0.07695120696245332,,,,,,,0.7659213195730793,
FR,2016,530138.0,,63726.0,,,,0.0,20176.0,,,,,,,54437.0,,,,,,,383943.0,,,0.12020643681456526,,,,0.0,0.038058015082865215,,,,,,,0.10268458401397372,,,,,,,0.7242321810547442,
FR,2017,526642.912,82311.326,53241.806,45149.051999999996,3673.685,4419.0689999999995,0.0,22595.051,22595.051,0.0,8606.28,0.0,8606.28,0.0,63108.881,2287.258,,13912.4,46039.765,869.455,,379090.895,0.0,0.15629437731804127,0.10109659654927625,0.08572991484598201,0.0069756658948445125,0.008391015808449729,0.0,0.04290393069982113,0.04290393069982113,0.0,0.01634177505079571,0.0,0.01634177505079571,0.0,0.1198323941365416,0.00434309082659789,,0.02641714088046057,0.08742121834538238,0.0016509383876413019,,0.7198253054623851,0.0
FR,2018,551685.823,103636.763,68706.552,59624.509,4744.35,4337.693,84.084,26134.02,26134.02,0.0,9651.478,0.0,9651.478,0.0,53956.44,3398.322,,11496.212,35309.492,3752.413,,393153.254,0.0,0.18785467865829136,0.12453927423108714,0.10807692805258112,0.008599731590347574,0.00786261458815845,0.00015241283443312266,0.04737120098154127,0.04737120098154127,0.0,0.017494518796072087,0.0,0.017494518796072087,0.0,0.09780283949765373,0.006159886403316187,,0.020838331384854164,0.06400289898332225,0.0068017209135352395,,0.7126397627223421,0.0
FR,2019,543007.9110000001,107445.612,61043.539000000004,53063.320999999996,6180.17,1800.05,112.19999999999999,34179.998,34179.998,0.0,11044.391,0.0,11044.391,0.0,57164.04,2865.534,0.0,4364.546,45918.137,4015.825,,379463.748,0.0,0.19787117245148197,0.11241740269968184,0.09772108274127886,0.011381362729354414,0.0033149609122361382,0.00020662682389538883,0.06294567225927579,0.06294567225927579,0.0,0.02033928194464187,0.0,0.02033928194464187,0.0,0.10527294141024032,0.005277149636223255,0.0,0.008037720835341568,0.0845625562166073,0.007395518405255793,,0.6988180840702337,0.0
FR,2020,507605.911,120186.701,66268.689,56422.419,6703.009,1952.332,109.224,39752.426,39752.426,0.0,13389.539,0.0,13389.539,63.97200000000001,52607.665,2555.183,0.0,3684.107,42200.34,4168.035,,335414.401,0.0,0.2367716734488539,0.1305514525420883,0.11115398339007916,0.013205143704482983,0.00384615694516607,0.0002151747992548495,0.07831356006411831,0.07831356006411831,0.0,0.026377823248003904,0.0,0.026377823248003904,0.0001260269012115582,0.1036387950966946,0.005033792839343039,0.0,0.007257809493869349,0.08313602951719763,0.008211163246284577,,0.6607771771987896,0.0
FR,2021,529812.066,116506.853,63348.566,54164.301,6434.745,1874.1979999999999,109.464,36871.34,36871.34,0.0,14766.733,0.0,14766.733,0.0,54012.125,3284.948,0.0,7787.899,38557.899,4381.38,,360703.834,0.0,0.21990222661331388,0.11956799413473532,0.10223304540595345,0.012145334945995737,0.0035374770041571683,0.00020660911108808156,0.0695932432765697,0.0695932432765697,0.0,0.027871643451774463,0.0,0.027871643451774463,0.0,0.10194581902934616,0.0062002136433034725,0.0,0.014699361339196077,0.07277655884869938,0.008269687085608957,,0.6808146834466393,0.0
FR,2022,450928.624,109296.02,50383.402,42920.126000000004,5098.929,1485.125,115.884,37919.596,37919.596,0.0,18966.649,0.0,18966.649,0.0,64581.807,3395.614,0.0,6133.434,50000.027,5052.734,,278961.292,0.0,0.24237986719601104,0.1117325432860523,0.09518164009921003,0.011307618830602335,0.0032934813204495085,0.0002569896738247426,0.08409223540442178,0.08409223540442178,0.0,0.04206131079405596,0.0,0.04206131079405596,0.0,0.14321957747352937,0.007530269358105774,0.0,0.013601784569790363,0.1108823533012178,0.011205174679707181,,0.6186373566739911,0.0
FR,2023,499845.945,134134.331,59653.856999999996,51719.895,6144.346,1789.614,115.884,50705.469,50705.469,0.0,21951.994,0.0,21951.994,0.0,47006.747,3496.741,0.0,2858.379,35615.688,5035.938,43510.005000000005,320412.0,0.0,0.26835134373251746,0.119344485229344,0.10347167065644595,0.012292479435838975,0.0035803311358262595,0.00023183943204740812,0.10144219335419435,0.10144219335419435,0.0,0.04391751942691062,0.0,0.04391751942691062,0.0,0.09404246942525463,0.0069956374258472774,0.0,0.005718519933176611,0.07125332986346423,0.010074980202150084,0.08704682999879093,0.6410215051359475,0.0
FR,2024,541491.895,147245.34100000001,75930.624,65831.852,7820.854,2277.917,115.884,46879.289,46879.289,0.0,23651.376,0.0,23651.376,0.0,33196.238,2946.089,0.0,741.706,22136.207,818.074,23695.986,361718.484,0.0,0.2719252907746662,0.1402248578439018,0.12157495358263856,0.014443159855605965,0.0042067425589075525,0.000214008743381099,0.08657431336068289,0.08657431336068289,0.0,0.0436781717665414,0.0,0.0436781717665414,0.0,0.06130514289599846,0.005440689006065363,0.0,0.0013697453403249923,0.04088003385535438,0.0015107779221700075,0.04376055527109967,0.6680035053894943,0.0
GR,2015,46891.0,,5592.0,,,,91.0,4547.0,,,,,,,32942.0,,,,,,,0.0,,,0.11925529419291549,,,,0.0019406709176601053,0.09696956772088461,,,,,,,0.7025228721929582,,,,,,,0.0,
GR,2016,48062.0,,5563.0,,,,0.0,5145.0,,,,,,,33413.0,,,,,,,0.0,,,0.1157463276601057,,,,0.0,0.10704922808039616,,,,,,,0.6952061920019974,,,,,,,0.0,
GR,2017,51479.613,14836.223,4043.275,3615.205,428.07,0.0,0.0,5536.979,5536.979,0.0,3992.473,0.0,3992.473,0.0,37896.046,1263.496,0.68,16386.71,15396.880000000001,4848.28,,0.0,10.84,0.2881960864779617,0.07854128584843868,0.07022595527281839,0.008315330575620295,0.0,0.0,0.107556733186786,0.107556733186786,0.0,0.07755444859307703,0.0,0.07755444859307703,0.0,0.7361369635781839,0.024543618849659964,1.3209112508285562e-05,0.31831455298624717,0.2990869414655468,0.09417864116422164,,0.0,0.00021056879351443453
GR,2018,50708.949,17110.428,5802.417,5166.317,636.1,0.0,0.0,6300.26,6300.26,0.0,3792.038,0.0,3792.038,0.0,34803.244,1215.713,0.51,15421.130000000001,13579.79,4586.101,,0.0,10.99,0.33742422861100907,0.11442589748803511,0.1018817605547297,0.0125441369333054,0.0,0.0,0.12424355314483052,0.12424355314483052,0.0,0.07478044950211846,0.0,0.07478044950211846,0.0,0.6863333728332646,0.02397432847602501,1.0057396377905605e-05,0.304110621578846,0.2677986877621936,0.09043967761982209,,0.0,0.0002167270317513384
GR,2019,47793.127,16533.871,4051.541,3616.568,434.971,0.0,0.0,7278.33,7278.33,0.0,3961.179,0.0,3961.179,0.0,32484.085,1242.821,1.344,10417.997,16227.747,4594.174,,0.0,17.994,0.34594662533799053,0.08477246111140625,0.07567129892965573,0.0091011203347293,0.0,0.0,0.15228821499794312,0.15228821499794312,0.0,0.08288177084541884,0.0,0.08288177084541884,0.0,0.6796810972422875,0.02600417838322234,2.812119826350764e-05,0.2179810707928778,0.3395414365751795,0.09612624844572316,,0.0,0.00037649764996544377
GR,2020,45838.035,18307.232,3440.304,2969.721,470.583,0.0,0.0,9320.809,9320.809,0.0,4393.239,0.0,4393.239,0.0,28666.63,1152.8799999999999,3.453,5721.8,17956.814,3831.683,,0.0,17.05,0.3993895462578184,0.07505347905947539,0.06478726673165636,0.010266212327819026,0.0,0.0,0.20334224623721323,0.20334224623721323,0.0,0.09584265555886065,0.0,0.09584265555886065,0.0,0.6253895918531411,0.025151165402269093,7.533045428321697e-05,0.12482646780124845,0.39174484682862165,0.0835917813667187,,0.0,0.0003719618434778018
GR,2021,52790.399,22001.169,5961.4400000000005,5235.264,726.1759999999999,0.0,0.0,10482.966,10482.966,0.0,5105.666,0.0,5105.666,0.0,31220.85,451.097,0.8160000000000001,5341.091,21750.902000000002,3676.944,,0.0,19.479,0.41676459009146727,0.11292659485297697,0.09917076019827015,0.013755834654706815,0.0,0.0,0.19857713142118893,0.19857713142118893,0.0,0.0967158062207486,0.0,0.0967158062207486,0.0,0.5914115178405831,0.008545057596552736,1.5457356175693995e-05,0.10117542396298237,0.4120238227409496,0.06965175618392276,,0.0,0.0003689875501793423
GR,2022,49416.246,22900.756999999998,4608.304,3959.994,648.31,0.0,0.0,10879.456,10879.456,0.0,6955.24,0.0,6955.24,0.0,26946.273,457.757,0.24,5585.671,18872.597999999998,2030.007,,0.0,26.97,0.463425671792228,0.0932548376904227,0.08013546799973434,0.013119369690688361,0.0,0.0,0.22015949977260516,0.22015949977260516,0.0,0.1407480446815001,0.0,0.1407480446815001,0.0,0.5452917852157366,0.00926328964770007,4.856702388926913e-06,0.11303309037274908,0.3819107991327386,0.04107974936015982,,0.0,0.0005457719309556619
GR,2023,46542.12,24568.113,4714.213,4037.185,677.0269999999999,0.0,0.0,11009.885,11009.885,0.0,8279.9,0.0,8279.9,0.0,22522.607,564.115,0.0,4513.209,15379.03,2066.251,,0.0,15.515,0.5278683695542876,0.10128917634177385,0.08674261077922535,0.014546544076634237,0.0,0.0,0.2365574451700954,0.2365574451700954,0.0,0.17790122151719773,0.0,0.17790122151719773,0.0,0.48391880301112195,0.012120526525220596,0.0,0.09697042163098715,0.3304325200485066,0.04439529183457909,,0.0,0.0003333539598110271
GR,2024,51784.001000000004,26046.354,4019.0950000000003,3148.785,870.31,0.0,0.0,11934.982,11934.982,0.0,9466.858,0.0,9466.858,0.0,26346.934,625.421,0.0,3236.321,20313.199,2171.9900000000002,25721.51,0.0,16.14,0.5029807179248278,0.07761267809337483,0.06080613585651676,0.016806542236858058,0.0,0.0,0.23047624303884898,0.23047624303884898,0.0,0.18281434066865554,0.0,0.18281434066865554,0.0,0.5087852134098328,0.012077494745915828,0.0,0.062496542126978555,0.39226785508520284,0.0419432635187845,0.49670766073096584,0.0,0.00031167927715743706
HR,2015,10767.0,,6499.0,,,,0.0,845.0,,,,,,,3423.0,,,,,,,0.0,,,0.6036036036036037,,,,0.0,0.07848054239806818,,,,,,,0.3179158539983282,,,,,,,0.0,
HR,2016,12350.0,,6952.0,,,,0.0,1019.0,,,,,,,4379.0,,,,,,,0.0,,,0.562914979757085,,,,0.0,0.08251012145748989,,,,,,,0.3545748987854251,,,,,,,0.0,
HR,2017,11544.791,7144.228,5426.643,4772.253,654.39,0.0,0.0,1178.9180000000001,1178.9180000000001,0.0,73.996,0.0,73.996,0.0,4865.234,464.671,0.0,1243.443,2950.371,206.749,,0.0,0.0,0.6188269670711233,0.4700512118409073,0.41336850532850705,0.05668270651240027,0.0,0.0,0.102116876780186,0.102116876780186,0.0,0.00640947073013275,0.0,0.00640947073013275,0.0,0.42142244064877404,0.040249407719897226,0.0,0.10770597752700764,0.2555586324603018,0.017908422941567328,,0.0,0.0
HR,2018,13256.54,9704.46,7681.3369999999995,7097.349,583.988,0.0,0.0,1350.356,1350.356,0.0,69.193,0.0,69.193,0.0,4155.654,603.574,0.0,1335.176,2107.82,109.084,,0.0,0.0,0.7320507462731601,0.5794375455435581,0.5353847233139265,0.04405282222963156,0.0,0.0,0.10186338214948998,0.10186338214948998,0.0,0.005219536922907485,0.0,0.005219536922907485,0.0,0.31347953538404444,0.045530281657204665,0.0,0.10071828697382573,0.15900227359476907,0.00822869315824491,,0.0,0.0
HR,2019,12269.844000000001,8221.181,5846.373,5213.862,632.511,0.0,75.078,1455.774,1455.774,0.0,72.433,0.0,72.433,0.0,4820.186,771.523,0.0,1503.754,2461.104,83.805,,0.0,0.0,0.6700314201223748,0.4764830750904412,0.42493303093340057,0.05155004415704062,0.0,0.006118904201227008,0.11864649623907197,0.11864649623907197,0.0,0.005903335038326486,0.0,0.005903335038326486,0.0,0.3928481894309332,0.0628796095533081,0.0,0.12255689640389884,0.2005815232858706,0.006830160187855689,,0.0,0.0
HR,2020,12901.164,8460.135,5735.344,5194.695,540.649,0.0,76.231,1718.684,1718.684,0.0,73.269,0.0,73.269,0.0,5297.636,856.607,0.0,1110.131,3313.489,17.409,,0.0,0.0,0.6557652472288547,0.4445601962737626,0.4026532024552203,0.041906993818542265,0.0,0.005908846674610135,0.13321929711148545,0.13321929711148545,0.0,0.005679254988154557,0.0,0.005679254988154557,0.0,0.4106324049519873,0.06639765218084197,0.0,0.08604890225409119,0.2568364373943312,0.0013494131227228796,,0.0,0.0
HR,2021,14685.033,10345.333,7173.687,6569.821,603.866,0.0,74.652,2064.898,2064.898,0.0,74.645,0.0,74.645,0.0,5297.151,957.451,0.0,1333.506,2998.279,7.915,,0.0,0.0,0.7044814267696914,0.4885032944767642,0.4473821066660184,0.041121187810745814,0.0,0.005083543223906954,0.140612418099435,0.140612418099435,0.0,0.0050830665480969634,0.0,0.0050830665480969634,0.0,0.3607176776517969,0.0651991044214882,0.0,0.09080715038229742,0.20417243870000157,0.0005389841480097457,,0.0,0.0
HR,2022,13789.462,8913.882,5479.678,4943.859,535.819,0.0,60.259,2302.464,2302.464,0.0,80.936,0.0,80.936,0.0,5866.125,990.545,0.0,1430.015,3362.781,82.784,,0.0,0.0,0.6464271049878523,0.39738156572025796,0.3585244297420741,0.03885713597818392,0.0,0.004369931183682148,0.16697272163337482,0.16697272163337482,0.0,0.0058694095534691645,0.0,0.0058694095534691645,0.0,0.42540637190921593,0.0718334768970682,0.0,0.10370346573347097,0.24386600434447697,0.006003424934199754,,0.0,0.0
HR,2023,16890.129,11910.36,8144.828,7401.499,743.329,0.0,16.569,2530.42,2530.42,0.0,303.718,0.0,303.718,0.0,5894.594,914.825,0.0,1213.074,3716.314,50.381,,0.0,0.0,0.7051669054747894,0.4822241440547908,0.4382144742648206,0.04400966978997022,0.0,0.0009809871789611554,0.1498164993292828,0.1498164993292828,0.0,0.017981982257210705,0.0,0.017981982257210705,0.0,0.3489963871797545,0.05416329265454396,0.0,0.07182147631909738,0.22002875170461988,0.0029828665014932686,,0.0,0.0
HR,2024,14760.028,10876.243,6768.616,6085.904,682.712,0.0,0.0,2621.358,2621.358,0.0,601.268,0.0,601.268,0.0,4768.786,885.001,15.887,731.368,3129.3599999999997,7.17,3883.785,0.0,0.0,0.7368714341192307,0.45857744985307614,0.41232333705600016,0.046254112797075995,0.0,0.0,0.17759844358018834,0.17759844358018834,0.0,0.040736237085729106,0.0,0.040736237085729106,0.0,0.32308786948100643,0.05995930360023707,0.0010763529716881295,0.04955058350837817,0.21201585796449707,0.0004857714362059476,0.2631285658807693,0.0,0.0
HU,2015,27897.0,,226.0,,,,0.0,670.0,,,,,,,12025.0,,,,,,,14916.0,,,0.008101229522887766,,,,0.0,0.024016919382012402,,,,,,,0.4310499336846256,,,,,,,0.5346811485105926,
HU,2016,29492.0,,253.0,,,,0.0,666.0,,,,,,,13251.0,,,,,,,15157.0,,,0.008578597585785976,,,,0.0,0.02258239522582395,,,,,,,0.4493082869930829,,,,,,,0.5139359826393598,
HU,2017,30658.227,3073.3050000000003,213.88299999999998,213.88299999999998,0.0,0.0,0.16999999999999998,737.1610000000001,737.1610000000001,0.0,342.76,0.0,342.76,0.0,14149.995,1779.331,271.795,4383.953,7639.168,75.748,,15214.258,0.0,0.10024405520906347,0.0069763655934832755,0.0069763655934832755,0.0,0.0,5.5450042822111004e-06,0.02404447589222952,0.02404447589222952,0.0,0.011180033339827512,0.0,0.011180033339827512,0.0,0.4615398992250922,0.05803763537924094,0.008865320228726862,0.14299434210595416,0.24917187807370594,0.0024707234374642738,,0.4962536809450853,0.0
HU,2018,29749.879,3373.271,215.862,215.862,0.0,0.0,6.047,589.406,589.406,0.0,594.258,0.0,594.258,0.0,13489.644,1967.6979999999999,257.115,4168.792,7036.929,59.11,,14854.662,0.0,0.11338772167779237,0.0072558950575899814,0.0072558950575899814,0.0,0.0,0.00020326133091163158,0.019812046966644802,0.019812046966644802,0.0,0.019975140066956238,0.0,0.019975140066956238,0.0,0.45343525598877227,0.0661413782556897,0.008642556159640179,0.14012803211737435,0.23653639061859713,0.001986898837470902,,0.4993184005891251,0.0
HU,2019,31920.888,4156.172,213.182,213.182,0.0,0.0,9.325,705.261,705.261,0.0,1374.315,0.0,1374.315,0.0,14207.07,1854.089,343.736,3613.729,8352.556,42.96,,15411.734999999999,0.0,0.13020226755596523,0.006678448293794333,0.006678448293794333,0.0,0.0,0.00029212846459659894,0.022094028211245252,0.022094028211245252,0.0,0.04305378346617425,0.0,0.04305378346617425,0.0,0.4450712649347349,0.0580838791201548,0.010768372107943864,0.1132089119826491,0.2616642745026392,0.0013458272213479777,,0.48281034662945466,0.0
HU,2020,32658.283,5043.95,237.606,237.606,0.0,0.0,8.359,625.389,625.389,0.0,2356.61,0.0,2356.61,0.0,14248.649000000001,1815.9859999999999,278.993,3325.469,8795.595,32.606,,15181.67,0.0,0.15444627018511659,0.007275520271534177,0.007275520271534177,0.0,0.0,0.000255953443725134,0.01914947580067207,0.01914947580067207,0.0,0.07215964170559733,0.0,0.07215964170559733,0.0,0.4362951046752826,0.05560567896358789,0.008542794488001711,0.10182620439659978,0.2693220277379555,0.0009983990891376624,,0.4648643041031888,0.0
HU,2021,33934.115,6505.399,202.044,202.044,0.0,0.0,5.789,634.297,634.297,0.0,3761.004,0.0,3761.004,0.0,14211.343,1902.2649999999999,320.053,2700.949,9239.47,48.606,,15119.638,0.0,0.19170675292401174,0.0059540082303605095,0.0059540082303605095,0.0,0.0,0.0001705952844210023,0.018692015395126705,0.018692015395126705,0.0,0.11083253534090988,0.0,0.11083253534090988,0.0,0.4187922095507722,0.056057598673193626,0.009431600028466929,0.07959391308716907,0.27227673390038315,0.0014323638615593777,,0.4455586361984098,0.0
HU,2022,33506.136,7113.077,170.35399999999998,170.35399999999998,0.0,0.0,2.276,582.415,582.415,0.0,4587.56,0.0,4587.56,0.0,13215.439,1770.472,291.778,2665.167,8444.328,43.694,,14948.092,0.0,0.21229177246818315,0.005084262775033206,0.005084262775033206,0.0,0.0,6.792785655737802e-05,0.01738233856628529,0.01738233856628529,0.0,0.1369170112602659,0.0,0.1369170112602659,0.0,0.39441847308206474,0.052840232010041385,0.008708196015201515,0.07954265451557888,0.25202333089079565,0.0013040596504473093,,0.44612998645979357,0.0
HU,2023,33226.031,8601.297,215.462,215.462,0.0,0.0,7.923,619.264,619.264,0.0,6471.844,0.0,6471.844,0.0,10821.929,1286.804,298.116,2186.387,7016.201,34.421,,15089.609,0.0,0.258872237854711,0.006484734815301893,0.006484734815301893,0.0,0.0,0.0002384576117442375,0.01863791675870043,0.01863791675870043,0.0,0.19478233798072359,0.0,0.19478233798072359,0.0,0.3257063415127735,0.0387287906882408,0.008972362663479125,0.06580343586629411,0.2111657874514112,0.001035964843348277,,0.4541502113207563,0.0
HU,2024,35702.247,11225.887,224.524,224.524,0.0,0.0,5.819,634.264,634.264,0.0,8878.908,0.0,8878.908,0.0,10795.448,1482.372,309.473,2103.212,6848.766,51.625,9313.076,15163.284,0.0,0.3144308256004167,0.00628879185111234,0.00628879185111234,0.0,0.0,0.00016298694028978064,0.017765380425495348,0.017765380425495348,0.0,0.24869325451700558,0.0,0.24869325451700558,0.0,0.3023744695957092,0.04152041186651361,0.008668165900034247,0.058909793548848614,0.19183011086108948,0.0014459874192232214,0.26085405772919557,0.4247151166703877,0.0
IE,2015,26815.0,,1082.0,,,,0.0,6536.0,,,,,,,19197.0,,,,,,,0.0,,,0.04035055006526198,,,,0.0,0.24374417303747903,,,,,,,0.715905276897259,,,,,,,0.0,
IE,2016,28833.0,,964.0,,,,0.0,6117.0,,,,,,,21752.0,,,,,,,0.0,,,0.0334339125307807,,,,0.0,0.2121527416501925,,,,,,,0.7544133458190269,,,,,,,0.0,
IE,2017,29234.135,8332.582,885.767,684.5550000000001,0.0,201.207,0.0,7407.64,7407.64,0.0,0.0,0.0,0.0,0.0,20940.727,240.382,2566.437,3552.868,14558.833999999999,22.207,,0.0,0.0,0.2850291961776875,0.030299066485120908,0.02341629057948867,0.0,0.006882604872694199,0.0,0.2533900866230522,0.2533900866230522,0.0,0.0,0.0,0.0,0.0,0.7163108126852393,0.008222647942208654,0.08778905207901654,0.12153149049903478,0.49800803068057253,0.0007596256909944488,,0.0,0.0
IE,2018,29234.886,9445.428,921.979,687.043,0.0,234.936,0.0,8349.172,8349.172,0.0,0.0,0.0,0.0,0.0,19963.734,409.213,2523.291,2108.104,14869.313,53.81699999999999,,0.0,0.0,0.32308756052614673,0.03153694527832262,0.023500792854126405,0.0,0.008036152424196216,0.0,0.28558934691929366,0.28558934691929366,0.0,0.0,0.0,0.0,0.0,0.682873673596675,0.013997420752726726,0.08631095739521612,0.07210919173756997,0.5086153918985694,0.0018408486354282345,,0.0,0.0
IE,2019,28846.755,10675.39,1120.143,877.541,0.0,242.602,0.0,9364.993,9364.993,0.0,0.0,0.0,0.0,0.0,18361.622,432.856,2404.07,577.628,14815.664,131.403,,0.0,0.0,0.37007247435630103,0.03883081476582028,0.030420787364124666,0.0,0.008410027401695615,0.0,0.3246463250372529,0.3246463250372529,0.0,0.0,0.0,0.0,0.0,0.6365229641947595,0.015005361954923526,0.08333935654114302,0.02002402003275585,0.5135989819305499,0.004555209069442992,,0.0,0.0
